pd_lr,pd_modern_fm,pd_ft_transformer,pd_lgbm_gbdt,pd_lgbm_dart,pd_catboost,pd_average,pd_stack,y
0.9111779190136252,0.9408935308456421,0.998708963394165,0.90391974419374,0.9420635477818385,0.9733712887491803,0.9450224989963653,0.9905046719430071,1
0.14244267325752924,0.0985783115029335,0.17786704003810883,0.18659230028133625,0.19284862940812386,0.19664433212085836,0.16582888110148167,0.1367537287738414,0
0.0038259096135994358,0.0006370728369802237,0.000581266125664115,0.003129896567140327,0.00309648020758397,0.0007996803654705217,0.002011717619406432,0.0359884947738171,0
0.13034138430617745,0.17296811938285828,0.16680391132831573,0.1429011393577652,0.13096361426000733,0.12875274401694248,0.14545515210867774,0.11778367056348577,0
0.9147875330642997,0.9942649006843567,0.9958910942077637,0.9826631030816197,0.982780678352415,0.9934928912664179,0.9773133667761454,0.9915716103365924,1
0.09714297713602868,0.1634853631258011,0.10512880235910416,0.08544404537255225,0.08412426625795431,0.09773996253548976,0.10551090279782172,0.0791607490500447,0
0.017923922892027256,0.0038459731731563807,0.0124809043481946,0.022538159412994446,0.030359461451741575,0.02372303908641929,0.018478576727422258,0.04035092593529842,0
0.10546835684048027,0.1678810566663742,0.12568803131580353,0.13201735932049852,0.12442018153180363,0.12883507168970046,0.1307183428941101,0.09576323959972893,0
0.27590065346974224,0.25633540749549866,0.32459044456481934,0.21234853951926447,0.20034777578610738,0.2107392477082525,0.2467103447572808,0.27401275967548705,1
0.6608034174486493,0.4303424060344696,0.24096016585826874,0.5043061057091578,0.4971697291978348,0.5494981369035347,0.4805133268586525,0.33438952458400567,0
0.18177857640777048,0.25458112359046936,0.21025030314922333,0.20815260457410617,0.22948737920138124,0.24849014103149872,0.22212335465907487,0.18019809740345422,0
0.16441459034809972,0.06704821437597275,0.19902047514915466,0.15487202400142008,0.15002748851149764,0.1512555229453402,0.1477730525552475,0.13599005365319033,0
0.8700136546754638,0.9321512579917908,0.9940218329429626,0.9739251067087642,0.9853396460974779,0.9760414948223862,0.9552488322064742,0.9911603056096477,1
0.0003138250829320721,0.00018758124497253448,0.0005279997712932527,0.004049504455839115,0.011987231715899419,0.0008954508257499357,0.002993598849447722,0.03621294286429215,0
0.013187600542795533,0.010676981881260872,0.007818399928510189,0.02001740526203062,0.022705902095674982,0.014390648022927955,0.014799489622200025,0.03891968769868745,0
0.023024817827289813,0.006550879217684269,0.021272609010338783,0.028138629712819833,0.03014430495551879,0.012515919966335455,0.020274526781664488,0.04192991358619432,0
0.108250609781174,0.03339143097400665,0.15158462524414062,0.18149251494392168,0.191305869985804,0.13982186605828248,0.13430781949788825,0.11197440643510602,0
0.14547533671785076,0.20644764602184296,0.16509097814559937,0.17758303478882934,0.1575410013357191,0.16308465132905117,0.16920377472314876,0.12668587782536714,1
0.0008124470498459106,0.0021147290244698524,0.003419151995331049,0.007719188660586395,0.018630225836782043,0.003679947142993615,0.0060626149516681445,0.03714504934175151,0
0.00990376306277251,0.0034017344005405903,0.008664706721901894,0.010432530546607229,0.013880409618914024,0.009101467125651316,0.009230768579397928,0.03830527722724272,0
0.07662081494568655,0.054071538150310516,0.09488854557275772,0.07606963978779015,0.08013008288807251,0.08917996818767027,0.07849343158871462,0.0710755400137012,0
0.05798909502599238,0.042289674282073975,0.08497101813554764,0.06871372425572234,0.08693776946466442,0.06574703156738593,0.06777471878856443,0.06587241631239478,1
0.014530698274941295,0.015080388635396957,0.008964176289737225,0.021193234501939853,0.01811118790552498,0.01929983036121831,0.0161965859947931,0.03935637993667729,0
0.036982143116601085,0.1969323456287384,0.09021944552659988,0.059073011733343596,0.061054268022178275,0.07785240897645987,0.08701893716732019,0.07182874581635497,0
0.002106383272155522,0.0008177926065400243,0.005778997205197811,0.0021091070129912806,0.0029438341799379007,0.0006103433241555516,0.0023944096001630153,0.036965766686772136,0
0.02799409840399715,0.024021800607442856,0.091654472053051,0.08641526164761364,0.11792636600635227,0.09349538373264484,0.07358456374185028,0.07238260660409392,0
0.12028159478546945,0.26085880398750305,0.11778735369443893,0.12642776318298007,0.13407960177010772,0.11758976819428175,0.14617081426913017,0.09408495527222382,0
0.5500896920407001,0.3369104564189911,0.4758833944797516,0.45599980478433083,0.3447850814544848,0.5140348889166382,0.4462838863491494,0.6043587000641683,0
0.06081796636060934,0.15184029936790466,0.1295883059501648,0.13951839035632796,0.14180176006486764,0.12721257620439622,0.12512988305071177,0.09956240627591548,0
0.041721161782643054,0.0013138970825821161,0.0058721876703202724,0.00441530727043091,0.007411933715449789,0.0025091316308320263,0.010540603192043028,0.036770784937795585,0
0.06554374036724346,0.17867454886436462,0.114739790558815,0.08038796265944946,0.07691934504348565,0.07932364777790463,0.09926483921187716,0.08217406681638445,0
0.02375239134564851,0.008522448129951954,0.0534258596599102,0.04035907846032587,0.052407606564936336,0.04674865267666658,0.037536006139573246,0.052532829901399375,0
0.0481838270550995,0.01835201121866703,0.09549601376056671,0.1194627070440226,0.13519060715566886,0.1097874421537155,0.08774543473129004,0.07711172828627669,0
0.07874067058190401,0.004897560924291611,0.043173689395189285,0.055800770847409656,0.05403850006751718,0.0679405459722847,0.05076528963143274,0.050694414297356355,0
0.26965850971011907,0.0993587002158165,0.005234849639236927,0.027228525044080902,0.033406258311101666,0.017509642889854966,0.07539941430170168,0.03735090368390777,0
0.15983547943275442,0.04156588017940521,0.1694984883069992,0.15011066041324594,0.17029216220721408,0.17697915597646732,0.14471363775268103,0.12083698313490618,0
0.0651229216983115,0.11042685806751251,0.1931518316268921,0.13132684780418635,0.1524109510764238,0.1974717802478275,0.14165186508685895,0.14197629997822284,1
0.08213273956801222,0.038175929337739944,0.13626213371753693,0.1000294036239501,0.10430900751976015,0.09775396485667327,0.09311052977061211,0.0903460826232769,0
0.14346253610415471,0.23774689435958862,0.2428688108921051,0.20473959094181662,0.19849358756590663,0.15503066995992457,0.1970570149705827,0.18932987203338594,0
0.12384057989068625,0.10905906558036804,0.17149314284324646,0.13435124373383986,0.1407531215814122,0.11943640879182969,0.1331555937368971,0.1165070043419501,0
0.019487557856465883,0.00842548068612814,0.004856903571635485,0.025406304509259577,0.028192107078187884,0.035231124802750695,0.020266579750737947,0.03934905037141526,0
0.17536203536654515,0.16749981045722961,0.19647009670734406,0.2062227115019164,0.1963963339064917,0.1574867950511625,0.18323963049844824,0.14862268699148465,0
0.0032655075193016828,0.0037956093437969685,0.0025137425400316715,0.0031447101542490144,0.004639590283943696,0.00141392090060434,0.0031288467903212284,0.03646432765115223,0
0.1456028530096994,0.028989311307668686,0.1479886770248413,0.1932078794811244,0.18898493147955753,0.1622118851341046,0.14449758957283265,0.11197201546920006,0
0.03520734541882352,0.03047882951796055,0.029239319264888763,0.027684183416677284,0.02725860420932255,0.02201449116575959,0.028647128832238713,0.04433669889751658,0
0.0007307911437626901,0.00025016433210112154,0.00288837356492877,0.011171710631348744,0.024363584616118712,0.005976121560206182,0.007563457641411037,0.03732525437873036,0
0.09117900320640714,0.05149279907345772,0.10910683870315552,0.09083352406625365,0.08952553422181356,0.08974910105801415,0.08698113338818363,0.077291086733143,0
0.049650477074660734,0.05819718912243843,0.13759173452854156,0.13053994393219714,0.11348328178697617,0.12863694470972664,0.10301659519242345,0.09820794881596404,0
0.05161816478576584,0.031215518712997437,0.07692542672157288,0.047892354196644685,0.048025939537472445,0.045367280868795996,0.05017411413720821,0.059492194340273384,0
0.16697703215530285,0.09005364030599594,0.18037687242031097,0.164660630688393,0.16150849807325163,0.14171722287208316,0.15088231608588962,0.12596405661963467,0
0.003574702582018059,0.0005434227641671896,0.003014935180544853,0.004743125878011844,0.005546156398816373,0.0009462600028098712,0.003061433801061365,0.036556432987319754,0
0.009905692549745408,0.006720295641571283,0.002392930444329977,0.01731572586037548,0.03219516215634395,0.012879960202917883,0.013568294475880665,0.03784660790151452,0
0.02059040271997257,0.0018318614456802607,0.030727127566933632,0.06633878427496391,0.07417147075132113,0.028208556943528668,0.03697803395040003,0.0472639776264053,0
0.0030636197439266495,0.008471870794892311,0.0035480810329318047,0.015836502734010462,0.041141974709637014,0.011188430468437672,0.013875079913972653,0.038250501174513514,0
0.8115777094697713,0.9007035493850708,0.9589923024177551,0.9282903417235616,0.9148833010401674,0.8317065452795777,0.8910256248859839,0.9865694797341111,1
0.5709528895240081,0.7188820242881775,0.7967866659164429,0.3747552298383465,0.3137344992878331,0.40685834530835796,0.5303282756938611,0.8935568719772605,1
0.9723080732622843,0.8425007462501526,0.9995273351669312,0.9908962554469892,0.9974181260850236,0.9989168498942791,0.9669278976842767,0.9912025325882138,1
0.04028870016491398,0.011488335207104683,0.03876698017120361,0.04606844811893615,0.06259103301903056,0.046016819676048856,0.04087005272620631,0.048958906217602086,0
0.011695901281571799,0.00398356793448329,0.005986504256725311,0.01889114019757333,0.01825501672032128,0.008713123739805501,0.011254209021746751,0.03810241349092705,0
0.11226239615754752,0.08351266384124756,0.18825282156467438,0.1575816077029805,0.15776434920875668,0.1278405237950426,0.13786906037837487,0.12979007841253548,0
0.03765458304629211,0.031724270433187485,0.1415574699640274,0.08685442686565624,0.10962917768514505,0.1168656284771686,0.08738092607857949,0.09477371819082392,0
0.10410803708614891,0.32869377732276917,0.18455462157726288,0.13316254968617547,0.15996473404191475,0.11950956467747824,0.1716655473986249,0.13663308735546106,0
0.023789575498679473,0.04315447062253952,0.09885971993207932,0.05277270067479285,0.04930827328255644,0.052662287871606366,0.05342450464704233,0.0682591625440521,1
0.006652628644998024,0.000500868889503181,0.004743294790387154,0.012385446971426088,0.016378575207840893,0.0077945010455473095,0.008075885924950442,0.03757719965759993,0
0.0006795261710596639,0.0016977691557258368,0.0033070743083953857,0.008860263795177762,0.024468277504532194,0.005372849244033327,0.007397626696487362,0.03733575398560322,0
0.2715736595945503,0.2474469542503357,0.23282907903194427,0.2404927712704232,0.2392148984838206,0.20955702202587775,0.24018573077615865,0.19267641827045745,0
0.32256947877418884,0.07539543509483337,0.2519253194332123,0.21589396054782634,0.21068819417489398,0.21541298624174227,0.2153142290444495,0.18993967148052895,1
0.026632673367580722,0.02400119975209236,0.02640593610703945,0.02651959545151717,0.02881039096955045,0.02312667678158018,0.025916078738226725,0.04372828107795574,0
0.0391052698504657,0.009583397768437862,0.014435182325541973,0.028836643171049406,0.03020949801576441,0.020896422252955484,0.02384440223070247,0.040688285483277124,0
0.20680019612971295,0.20755912363529205,0.19962017238140106,0.26268576150901307,0.24956406306457504,0.23721196871433614,0.22724021423905505,0.17439293868203232,0
0.0040483186669420515,0.000110317298094742,0.0030299401842057705,0.005200737325961474,0.0029756277737234393,0.0009380729950272791,0.002717169040659126,0.036511431119571953,0
0.06788489490248963,0.04221285507082939,0.1140986829996109,0.07976931884311278,0.07973029809454651,0.07083238572198518,0.07575473927209574,0.07692771890728141,0
0.007424356980267107,0.0022037390153855085,0.0069127921015024185,0.0075361666831907865,0.00562239172537065,0.004848632423097191,0.005758013154802277,0.03753818378889975,0
0.0029182599001368764,0.0021243616938591003,0.0007497078622691333,0.0035593766223935143,0.0034937052406145454,0.0009994848708256574,0.0023074826983498047,0.036081288229191814,0
0.1365519849254405,0.15765376389026642,0.1315680742263794,0.1291934764373645,0.14069673384981765,0.159310387833572,0.1424957368604734,0.10085751900138581,0
0.10474189541784254,0.09774520993232727,0.10520384460687637,0.13498591731824122,0.13869748323632086,0.11544908895896694,0.11613723991176254,0.08383507251561739,0
0.03864643836118851,0.008381269872188568,0.011152660474181175,0.04485520504358284,0.04602949699438464,0.04981154785174306,0.0331461030995448,0.04212414703099163,0
0.18694806023384797,0.26392629742622375,0.17423030734062195,0.15511585929542795,0.14862935040285716,0.1360261504556339,0.1774793375257688,0.12747250801373383,0
0.7037974530582299,0.9403525590896606,0.9914966821670532,0.7607578682838498,0.8094350679313979,0.7492304440071607,0.8258450124228921,0.9856611264892283,1
0.15137860307035209,0.041906699538230896,0.1874709278345108,0.14850012788157363,0.1747383327483162,0.1880765603026009,0.14867854189593074,0.1334962139031422,0
0.014012403734934842,0.023793093860149384,0.03785892575979233,0.02083657642021599,0.022298945068568502,0.015570304255925994,0.02239504151659784,0.04585090358094546,0
0.21178150618605798,0.18289749324321747,0.24410893023014069,0.22364015699766718,0.24750199360423858,0.21611933121399823,0.22100823524588667,0.2005417468598399,0
0.06982672413319131,0.0838792622089386,0.1038522869348526,0.0789546261245329,0.0835776887041656,0.07662397978589702,0.08278576131526301,0.07477271463253192,0
0.187221587889689,0.3346654176712036,0.29880404472351074,0.23105512535928288,0.22579005117869297,0.25274189489974713,0.2550463536203544,0.27367193516812105,1
0.31917294283141345,0.46509742736816406,0.26908281445503235,0.22971990455750282,0.26016076278379663,0.2595368572288286,0.3004617848707896,0.2498993587505577,0
0.7602013394158661,0.82157301902771,0.9512771964073181,0.927395078916387,0.921979453122544,0.954758076815289,0.8895306939508524,0.9875660316885158,1
0.05346934149126299,0.027484897524118423,0.06098177284002304,0.06209082648059401,0.08131467616301769,0.05795400383842373,0.05721591972290665,0.05704330705056167,0
0.2808701189606075,0.3763849139213562,0.2861432135105133,0.2769559623622657,0.2852534895046819,0.2871249496616479,0.2987887746535121,0.2795766104876164,1
0.14919397668311848,0.1883430778980255,0.13922560214996338,0.1610838795061092,0.15571987893279288,0.1589690150311567,0.15875590503352768,0.10901970938729312,0
0.010315325465405964,0.029514817520976067,0.010655426420271397,0.011018624876932762,0.007368582683525113,0.0035077326509975293,0.012063418269684807,0.03878147381303413,0
0.00028727021100178257,0.0003976893494836986,0.0032642814330756664,0.002924326583615979,0.0033542711224674214,0.00042292639681266244,0.001775127516076202,0.03652051803585361,0
0.22102216658115248,0.49016350507736206,0.18265192210674286,0.24211513539954788,0.23502629410304424,0.2038817944697343,0.262476802956264,0.16908070641450965,0
0.05554684236218189,0.016639670357108116,0.2967628240585327,0.12089879144747953,0.11946897931926234,0.11682041101246751,0.12102291975950535,0.1999257113423308,0
0.1753163766923932,0.183741956949234,0.20594565570354462,0.16057056595360067,0.17077449852100277,0.15885059738118096,0.1758666085334927,0.14938484486420306,0
0.0737216872541947,0.437949538230896,0.23149718344211578,0.16351745505281512,0.16369794228621884,0.16513916949874988,0.20592049596083173,0.18976961848407223,0
0.026763991091261593,0.04467326030135155,0.08704349398612976,0.05803762368107647,0.05678623174625557,0.04996584674778051,0.05387840792564258,0.0646014660847143,0
0.16888916134193338,0.14589953422546387,0.17138846218585968,0.1690829700093339,0.16616017472088884,0.1307557389312474,0.1586960069024545,0.12258697985299447,0
0.043018864518477855,0.04749978706240654,0.08367651700973511,0.045169192553687426,0.05308971084990644,0.054842511473716646,0.05454943057798834,0.06278851772023412,0
0.19745746787609184,0.23452968895435333,0.18317507207393646,0.1563431044099947,0.14073282871984463,0.1736131504850694,0.18097521875321507,0.13553327179532837,0
0.11606243718109521,0.23413418233394623,0.1387907713651657,0.13243066057119102,0.1449903007784876,0.1408554518675656,0.1512106340162419,0.106825562842196,0
0.9337435622520897,0.9265377521514893,0.998479425907135,0.9895597644459636,0.9887001769948827,0.994577723106085,0.9719330674762742,0.9914806745892492,1
0.0907482778497215,0.014688713476061821,0.054095085710287094,0.06136611362848385,0.07286690436072482,0.07188208783832077,0.06094119714393331,0.05466146508661112,0
0.009421425341374502,0.005470374133437872,0.0024204589426517487,0.006592687601475282,0.004639103432415464,0.0034665850771746867,0.005335105754754926,0.03658790804351404,0
0.9669818909919463,0.9952030181884766,0.9955951571464539,0.9928726140790137,0.9965310307338159,0.9990827275469014,0.9910444064477679,0.9916101137386233,1
0.05809797772185993,0.10246489942073822,0.1963590383529663,0.1364842368902133,0.1513333920134078,0.13819379746145194,0.13048889031010624,0.1366204753157379,0
0.09256322488286348,0.014682337641716003,0.08978846669197083,0.08987244951232652,0.09770958006460768,0.10325440198636197,0.08131174346330775,0.07023419607902924,0
0.01616502872409532,0.1632477343082428,0.0267426036298275,0.028491660651720596,0.0826468855851171,0.0486421532283037,0.06098934435455117,0.04925579982647046,0
0.0939327675296916,0.05471973493695259,0.10102126747369766,0.07928300456238241,0.08972855086768082,0.07462638464127547,0.08221861833528009,0.07242906077169903,0
0.016741663172601028,0.010723097249865532,0.017802231013774872,0.02496891935721284,0.03327401920216186,0.025092224189867614,0.02143369236424729,0.04183389630496318,0
0.002329564944471791,0.0014524408616125584,0.0032824568916112185,0.004342885283786584,0.002167956049869049,0.000642552026493297,0.002369642676307416,0.03654632672070758,0
0.32644763512345204,0.14581026136875153,0.2103264033794403,0.20451421400643147,0.19094461206208266,0.23745064757203307,0.21924896225203183,0.1618032923415925,1
0.04146144165309183,0.012579451315104961,0.04712197184562683,0.03971985496760215,0.047539408609987045,0.05211002948130792,0.04008869297878679,0.0507830486846152,0
0.08257849404143926,0.03833639621734619,0.11402126401662827,0.0851482285646014,0.09212548723721696,0.09789481452545867,0.0850174474337818,0.07940270528719623,0
0.03469981809892341,0.009578248485922813,0.008092845790088177,0.027413062221460435,0.02973183280209625,0.019002061771660583,0.021419644861691945,0.0392766536514283,0
0.11492353687948657,0.0538487583398819,0.14869646728038788,0.1003104286887421,0.11617447891502916,0.07421141224149758,0.10136084705750421,0.09411702807968172,0
0.21619799261644715,0.21258199214935303,0.16819316148757935,0.20706657606006662,0.21456912014961532,0.24918499631687993,0.21129897312999024,0.14403133394865894,0
0.18066842431669153,0.13752415776252747,0.3013838231563568,0.2203636223394203,0.2197387642504563,0.22684228453126193,0.2144201793927857,0.25229850695085937,1
0.013944513480969298,0.008135521784424782,0.005941581446677446,0.022418829820765446,0.019276416172540237,0.01604466842062985,0.014293588521001176,0.038564095644943695,0
0.08531456989591293,0.06182221695780754,0.10464688390493393,0.12553856504343025,0.11585436340337146,0.07508840407833256,0.09471083388063144,0.07807714134327928,0
0.04433382041595469,0.01864422857761383,0.06298477947711945,0.03831860138945816,0.04006053464700754,0.052704129732904316,0.04284101570667633,0.05496597216286579,0
0.19796144322384007,0.17046760022640228,0.2485845535993576,0.19280853285532937,0.19106998123534807,0.20766683288196394,0.20142649067037358,0.19359415264936658,0
0.01160997502791269,0.00323742488399148,0.01588565483689308,0.011224560785281713,0.009101569599177607,0.005572971878738512,0.009438692835332515,0.03953908171235061,0
0.05934088383995592,0.08812375366687775,0.09357208758592606,0.07266450486513068,0.09017795537682013,0.06791854297591093,0.07863295471843691,0.07057420251018867,0
0.011218025754179135,0.005503675900399685,0.012595316395163536,0.016855120356225304,0.02193835173064953,0.01139011052517733,0.013250100110299085,0.039597481827818894,0
0.0304642049029678,0.02618412673473358,0.08523422479629517,0.06309395133663524,0.06499908349130122,0.06490409751915208,0.055813281463514185,0.06498024010719188,0
0.012370296549235913,0.0007090240833349526,0.0057779885828495026,0.009046464158507201,0.006650222668034039,0.00549091468548898,0.00667415178790843,0.03732781399978212,0
0.0033868046370031284,0.0036307615227997303,0.006972888950258493,0.0026082063783996333,0.0029735645915679202,0.000661369171251252,0.0033722658752133594,0.03724558426608658,0
0.9858754146171915,0.9975780844688416,0.9993614554405212,0.9968817021218379,0.9985975709051729,0.9999545971143704,0.9963748041113226,0.9917838763252114,1
0.04803671641555376,0.023380780592560768,0.0635191798210144,0.040048792327880084,0.04768722147239643,0.050395476361874816,0.04551136116521338,0.055328629313916994,0
0.4983842308302433,0.270067036151886,0.06269180029630661,0.08053695050910067,0.10052873412152116,0.13446809609694022,0.19111280800099964,0.06158887112782222,0
0.19209175733595457,0.28093576431274414,0.2268659919500351,0.21839898379299574,0.22837297598614476,0.245401449269943,0.23201115377463621,0.19604013873745157,0
0.06339785882045623,0.015536856837570667,0.02408130094408989,0.04369728105015264,0.052240568160491066,0.052726936196406504,0.041946800334861166,0.0450949645863865,0
0.07900387940738639,0.07213706523180008,0.13450771570205688,0.12346262260886279,0.12523520530908155,0.1554357061981939,0.11496369907623027,0.09903781921119627,0
0.01041559615790113,0.010335646569728851,0.006520348601043224,0.00811859397241204,0.007090875251613409,0.004264226357989047,0.007790881151781282,0.03757780190637632,0
0.04405438843875593,0.145710751414299,0.23790360987186432,0.1280499303200071,0.11883291122627514,0.12131607011353493,0.1326446102307894,0.1628114313237693,0
0.5083728435038297,0.5254774689674377,0.283992201089859,0.3197330413585888,0.2964862221074551,0.30183415507382344,0.3726493220168323,0.28757553815784437,1
0.04451292302878532,0.013807488605380058,0.034177832305431366,0.045858285435920604,0.04932092739232518,0.05255108630269845,0.04003809051175683,0.04777494826232,0
0.21490990506203408,0.3993065357208252,0.20425176620483398,0.16135517819546363,0.14758060910117168,0.1534435037170442,0.2134745830002288,0.1562961970226215,0
0.052526300273233274,0.03836659714579582,0.08515474945306778,0.044321156233424704,0.046649476164570734,0.04432738489942107,0.05189094402825223,0.061925320648018,0
0.9031501844715527,0.927482008934021,0.9994518160820007,0.8855279439927676,0.8629647239525111,0.9643542585836415,0.9238218226694158,0.9898361207701039,1
0.20845736504968373,0.15540164709091187,0.2093769758939743,0.21157195477912827,0.19569297868021307,0.25636718945333536,0.20614468515787443,0.17103755365509812,0
0.9610290977486952,0.9853633642196655,0.9996694326400757,0.9904129004165697,0.9964835823757152,0.9996435724956838,0.9887669916494009,0.9917611238154448,1
0.18507852910296665,0.2797631025314331,0.18908751010894775,0.17483376519502536,0.1792986290582691,0.1557318275332535,0.1939655605883159,0.14440672324318482,0
0.1114281174194386,0.235090434551239,0.14482757449150085,0.15115868576045724,0.1450125099487067,0.12168766901344928,0.1515341651974653,0.10975492271494784,0
0.960478859367006,0.9754824638366699,0.9996150732040405,0.986567247100403,0.9964190857850779,0.9986917088786742,0.9862090730286454,0.9916884089141182,1
0.08212254333473443,0.1255035400390625,0.1119399294257164,0.09815560371855137,0.11738447210213643,0.1271711724825829,0.11037954351713068,0.0857603437629644,0
0.10134032974623339,0.10245852172374725,0.17592580616474152,0.09807803959329284,0.09691487307270426,0.08627268401503843,0.11016504238595963,0.11010355714683416,0
0.17235972192228577,0.12430086731910706,0.17683996260166168,0.17230317964051012,0.1496625664397617,0.17956196404927874,0.1625047103287675,0.12992085985167662,0
0.049185691369342234,0.06393863260746002,0.06716369837522507,0.05718433160488141,0.07737789721071443,0.05958988222231995,0.06240668889832385,0.05958098940826322,0
0.012061230591872365,0.007716696709394455,0.007451274432241917,0.017703646111074018,0.020530128099158735,0.008417303579701454,0.012313379920573823,0.038447505819325156,0
0.08746693441543207,0.09133381396532059,0.07778226584196091,0.12485940660411815,0.1394723424423763,0.1115534354112469,0.1054113664467425,0.07236376252206791,0
0.03354707739847647,0.002957653719931841,0.018756624311208725,0.026630214348518314,0.030198051296370435,0.021059124037124392,0.022191457518605028,0.04150540279285376,0
0.9384903887766157,0.9713642001152039,0.9994063377380371,0.9900112223461086,0.996097397474405,0.9990581390999141,0.9824046142583808,0.9917493786026141,1
9.777320674095265e-05,1.401041754434118e-05,0.0004983351682312787,0.001100199662770649,0.001247280049969547,8.13804467769546e-05,0.0005064964920056205,0.03588080013958403,0
0.08482441458463756,0.09768950194120407,0.144028440117836,0.11260767466612996,0.127381507636567,0.10804078849316581,0.11242872123992341,0.09911444199911716,0
0.15367102856230472,0.15112772583961487,0.19621580839157104,0.14059179991453202,0.14587981764900476,0.11863936344736552,0.15102092396739883,0.13296576746920766,0
0.2731636984891492,0.1458081603050232,0.20201367139816284,0.17069138541876364,0.18956482963597462,0.15655866965497106,0.1896334024836741,0.14280723961743583,1
0.18116033962747316,0.22210828959941864,0.16940566897392273,0.183830075737771,0.1816532603137859,0.1410653949492206,0.179870504866932,0.12818129509910714,0
0.84303301691421,0.9388283491134644,0.9988828301429749,0.8486814691955442,0.9146421954926909,0.9348627135024663,0.9131550957268916,0.9896831329025729,1
0.01570444500437571,0.007469794247299433,0.005181922577321529,0.0249692421160894,0.02085650991130862,0.014791471386785738,0.014828897540530073,0.03844331968499738,0
0.11808348992674253,0.17394784092903137,0.15887601673603058,0.12220599093858395,0.13877580957716235,0.1539444431062354,0.14430559853563105,0.11519103798581226,0
0.05065906882857338,0.16207467019557953,0.10677852481603622,0.13664767270937575,0.14406645263671986,0.12003375395206153,0.12004335718972436,0.08883047656402925,0
0.05155813501510848,0.01808326318860054,0.06386332958936691,0.08362188563019213,0.09583791640012966,0.09811457379069544,0.06851318393568219,0.06168624971638673,0
0.07557421810418008,0.06138736382126808,0.09727397561073303,0.09325478760770085,0.08561598988071556,0.10682406226691671,0.08665506621525239,0.07472337535027036,0
0.4125437271734885,0.1174057126045227,0.2693488597869873,0.292117133429504,0.27971720281870416,0.38169641093673423,0.2921381744583235,0.25369693105002034,0
0.028850542969187886,0.00492110475897789,0.013586162589490414,0.018254206562401936,0.01515405718971432,0.013064007775469323,0.015638346974206963,0.03955187108715414,0
0.2909093639705095,0.23875656723976135,0.20775647461414337,0.2289813262992412,0.2032614633135113,0.1942848016347369,0.22732499951198393,0.1643573212793657,0
0.0456424484125149,0.019993700087070465,0.17364121973514557,0.10004619109790433,0.1221274574139354,0.10537947252185174,0.09447174821140374,0.11072249525637258,0
