oof_pd_openfe_lgbm,oof_pd_baseline_raw20,default
0.9335826149982521,0.9672255708181996,1
0.06846926455402198,0.031685443695579546,0
0.059982374604342394,0.05073815980354992,0
0.8432074469205142,0.891225183954232,1
0.05930752985910728,0.06223559417933924,0
0.24673887959556343,0.2978188306307827,0
0.019415722179082898,0.007961619722050011,0
0.042119106979465686,0.02486009528364509,0
0.9651046589025644,0.9879833021380104,1
0.011529787910695576,0.0023873877612625052,0
0.1266172893664754,0.17908833338849556,0
0.028124597206978862,0.005518321154285577,0
0.13865297925312392,0.12822905232478835,0
0.15114349156982643,0.15732699795371854,0
0.101739998468609,0.09986049753711253,0
0.7053552689122458,0.6897546696318553,0
0.08183283352029522,0.033841038730204914,0
0.2489939638484944,0.21903891940280354,0
0.06771786807670657,0.02349112906484288,0
0.034254846978450826,0.014021202522012303,0
0.15450338717487974,0.11988666857855096,1
0.9515970415148892,0.9852705572298796,1
0.01593881057939662,0.003361232796680108,0
0.9241686547516069,0.9821628520629336,1
0.15892964966833895,0.22721337998759897,1
0.22290804451743174,0.2206900870159294,1
0.32541289108906507,0.39654566114169437,0
0.005760688550700091,0.0007832676744348776,0
0.1525509893566658,0.2945515658413023,0
0.09707317071964217,0.06348424707899228,1
0.6417309163291415,0.6628216933973994,0
0.023479395571000528,0.011986180480865385,0
0.1244202611271851,0.1315689333789412,0
0.1138817923244327,0.1627135735607306,0
0.023768063564746818,0.00014337952083360076,0
0.1844005160650189,0.17541437588512665,0
0.12799677318595942,0.09121523494945027,0
0.036079200300515736,0.02389405167850536,0
0.11984295967235561,0.05281870781239542,0
0.04144591997125992,0.009478402066851048,0
0.3192421522505585,0.221461075834708,0
0.24773940123811072,0.14126647818432797,1
0.3218520732668672,0.2892032047478379,0
0.04439834384380502,0.030793758515784607,0
0.13230989794623507,0.1942512956150859,0
0.974293905498598,0.9946306941873087,1
0.9182724162552113,0.978077252060122,1
0.13896691656722485,0.16327481156035178,0
0.17188317335249187,0.15426722685689595,0
0.8083589671184924,0.8645205005471015,1
0.17554381523300944,0.2879734496546807,0
0.08533559003403314,0.05349957350086155,0
0.8120985195840135,0.8753484095909594,1
0.1553228829694542,0.15078255935084475,0
0.28460185030057494,0.276989318641561,0
0.06610010606333655,0.00937522385637191,0
0.1537627501800139,0.1839768341724677,0
0.9789956732382992,0.995648668629859,1
0.11304793182283387,0.09815512692192702,0
0.02237414056522584,0.0017167545148975962,0
0.29177241332773785,0.24570981413431384,1
0.8596217684072948,0.9087566733720138,1
0.03108225250301674,0.01661371961979156,0
0.8553703094363466,0.9314363301960303,1
0.02082450923235389,0.003243879321787137,0
0.011952059333791511,0.0025020866365957537,0
0.9226784726692152,0.9824834571229669,1
0.06613963686899416,0.1015474598875648,0
0.8050097317244781,0.8297374126481563,1
0.9496210053553772,0.9234022028208915,1
0.24615887873918438,0.4173053240237815,0
0.22302737991216778,0.23037707273174388,0
0.012507778337016716,0.002077706738240443,0
0.10352034127887708,0.12523373312927263,0
0.08506002541410321,0.10857339061039242,0
0.9581694193604994,0.9824144205055234,1
0.13210163781553275,0.12432233690689805,0
0.09177619538419271,0.145231777057453,0
0.17277105700534234,0.14851703572641656,1
0.12811547975275295,0.1872522783865349,0
0.16640588961313946,0.23297990736909283,0
0.10541599333056088,0.06839480931447403,0
0.11413174959084546,0.06012130652539238,0
0.08483575180888801,0.05077792279083655,1
0.978416818527543,0.9988189333052507,1
0.11495895885771618,0.10647350867313776,0
0.036449780319732436,0.009540573930549474,0
0.0575507615301438,0.05336463903264643,0
0.1343287896756582,0.143413425866658,0
0.07661893311077442,0.0546962081767038,0
0.07172863276753015,0.06907320308205779,0
0.15231952152929737,0.16287577167727874,0
0.013059301288825896,0.001789499000153713,0
0.04968042692493047,0.03656998155837606,0
0.21117427252423077,0.24202209914693448,1
0.08708796453625123,0.09944720094062326,0
0.12423164833259667,0.2518136208900703,1
0.05150244354475603,0.015348065439116616,0
0.02748287429854233,0.00037635936877674037,0
0.23697426084687098,0.20701476121336615,0
0.16375497547060006,0.12264187820270553,0
0.061910653347489165,0.03570900809474993,0
0.04522362841197112,0.01720537207864497,0
0.004101541881820327,0.0009653908121620088,0
0.0279928171871122,0.016174542543871604,0
0.032797184259749194,0.004902305504186111,0
0.13721419158147272,0.043440488764371926,0
0.17978506126742883,0.2095501319050111,0
0.05864968215403235,0.05571143005495289,0
0.03324055191316091,0.02856204318971064,0
0.025676522305712064,0.00042346844491037794,0
0.10817246364959526,0.12233744903325658,0
0.1867066874237857,0.21801956089398555,0
0.08184693499405782,0.02201196072941051,0
0.036462599562121605,0.006247763138612938,0
0.24783185154941875,0.31914680773025894,1
0.03463638237942294,0.00856237200805309,0
0.41111140844472477,0.3176522138954194,0
0.20322510913069253,0.19546981146221454,0
0.9725403792417098,0.9957503639833765,1
0.07709383524307283,0.0669749255145793,0
0.03709075631540976,0.011542308023460096,0
0.1758429020196162,0.2522288701494184,0
0.19501687224726344,0.1508932674686491,0
0.17401390624877705,0.41299173564072256,0
0.1051020914650522,0.09562438259994724,0
0.009850913528337592,0.0006843346283427382,0
0.043569403377509114,0.05362398528774108,1
0.5936223457089271,0.545477254815908,0
0.3884390343031203,0.40767161080853925,1
0.9713608668336261,0.9939130060108906,1
0.047423026519635134,0.00949648656306034,0
0.9636298713230466,0.992166857918795,1
0.12770672446867407,0.16428968021854878,0
0.8491511034482829,0.940603926549728,1
0.15505663976548525,0.11689108421797204,0
0.04264251743979204,0.04440453810186287,0
0.9690786086102731,0.9906035135133542,1
0.026353058697539542,0.0002772601983152193,0
0.9784650075991502,0.9959220034743977,1
0.02997350164259233,0.034385971780336276,0
0.10033440311472638,0.05731178941793909,0
0.2157043135338083,0.2436304433497923,0
0.10392553794875674,0.15226915451594408,0
0.04722728210249722,0.024433782362034313,1
0.025091217032313696,0.005578027012289549,0
0.16672815402136795,0.16177949077075524,0
0.09959720326416521,0.13636564079087088,0
0.9279704336645761,0.9637872492486044,1
0.015027028210042412,0.012512348720094792,0
0.07013599349023772,0.015249584619533864,0
0.160494001106213,0.17083808019542054,0
0.9698214370557786,0.9972793012620221,1
0.05747087441435801,0.08214905227240699,0
0.9476321385297689,0.9993168423144235,1
0.011218778409066384,0.00570967788980034,0
0.018870910024926014,0.005764725447302998,0
0.11703730554722541,0.15033836002433215,0
0.182007225666073,0.25856328007270285,0
0.18671301365791637,0.2531143312104101,1
0.9446846412520485,0.9983089902932913,1
0.04339970972368084,0.05074523526691704,0
0.12934133214774773,0.10821592366796703,0
0.9445017675375394,0.9838443368934161,1
0.18369641785633442,0.18707219249789248,1
0.03188935163035891,0.005111433364396248,0
0.16361512894510452,0.17960043852769808,0
0.8769859262548195,0.9879367149677658,1
0.1510082267874986,0.11691777009881345,0
0.29024749666055055,0.28031838172297424,1
0.22615597314331132,0.23301220802793926,0
0.18025619979808563,0.21547167879840726,0
0.03601033682002966,0.009895163037653153,0
0.0402989482140546,0.002711334135537231,0
0.20717962974393572,0.1892160475827194,0
0.16211982630413765,0.16227432491944496,0
0.7389478515286422,0.6679391951194009,0
0.08384597693129343,0.12703335310587505,0
0.41296783841423984,0.32472931465672716,1
0.06956614322488447,0.10194457387145707,0
0.006759708164325768,0.0010308717469744765,0
0.06616196208728806,0.05680004322083942,0
0.02573467913462591,0.02488656102916411,0
0.024718865787416576,0.0009221677158583257,0
0.11842253596750243,0.10604273103889451,1
0.0383284888760216,0.003975480545129586,0
0.1818698968097817,0.19734693349744528,0
0.08444003450020009,0.01573762663666055,0
0.04041932464397403,0.05251682712971497,0
0.17690749818737497,0.2137380397221516,0
0.028355004456724387,0.005141911020260334,0
0.012031339906164189,0.0024403400455142265,0
0.08006246469705322,0.08023555338431664,0
0.04707655276805298,0.05895087427996077,0
0.18132961297596173,0.14945455367531355,0
0.07566014729134989,0.08367820728601502,0
0.25901627578485853,0.18824039484960814,0
0.1853636928148912,0.1913382005195649,0
0.050569216486434934,0.05869291847053966,0
0.1868536478481029,0.18730152174115985,0
0.042467094979161436,0.01094399977142979,0
0.023931936301326753,0.008452034458707895,0
0.04976144028810264,0.028465111718695355,0
0.18402824587976924,0.19925164202349974,1
0.21206524216600137,0.19287380127018927,0
0.08060844791419274,0.07338937957602154,0
0.09943874413570897,0.07691373568419611,0
0.017859238060953887,0.005470806487290258,0
0.27424375313253,0.25796298046735405,0
0.07164646205018826,0.030580458608747838,0
0.06109798367408988,0.05972468698185313,0
0.9205959819188312,0.9939210967972021,1
0.10269112153951931,0.029989551944804207,0
0.21932032160283646,0.27010125014071495,0
0.11486270659803641,0.07434637873419633,0
0.21112285273513048,0.2824957305117488,0
0.3210037303946995,0.23411350643432688,0
0.14325726146714762,0.23094545520216886,0
0.9362667955777486,0.9861539075353685,1
0.011702343435373854,0.002622365019801494,0
0.023546660648439324,0.011015346444233121,0
0.02202981683387798,0.013833697581374503,0
0.06372821655747082,0.057505580090675204,0
0.15782776528897927,0.14887104520856714,0
0.9758871267808212,0.9977559411136502,1
0.9735091508266107,0.9933942656187039,1
0.7915225487083317,0.7063104983177327,1
0.11233752501155896,0.028795187051975996,0
0.041085365746664125,0.02423864751489966,0
0.09657140581478779,0.09020162351503834,0
0.13422736790198747,0.019746938586842153,0
0.24459924480986486,0.18486726872399717,0
0.06439002733232568,0.07689561859005954,0
0.13326994974418147,0.0358723219850459,0
0.2312646417133845,0.17916582173120668,1
0.05181149870790146,0.030505029972651372,0
0.18333693189078223,0.19985416518482702,1
0.7078229203673001,0.8486921351959682,0
0.8806369984245863,0.8569541079758565,1
0.21872376788129477,0.12294780101807334,1
0.17222992198605352,0.20128504377424183,0
0.1222925988466397,0.04185622329815874,0
0.9643598709803959,0.9905033968783974,1
0.9751904242335964,0.9920063542707064,1
0.04750174881958124,0.037516141694727924,0
0.2879221574717108,0.46785419988935073,0
0.023643387317075513,0.021466878652813777,0
0.09287271461830761,0.08014851851885964,0
0.06461462515246907,0.06293146615860096,0
0.9626286362028618,0.9844723758120004,1
0.1327967564002611,0.14522738301661942,0
0.06933882334717258,0.008215895874452862,0
0.07739606013887369,0.053602589711997946,0
0.10471501009535805,0.14600588750001678,0
0.05005723602116129,0.02667079063553718,1
0.0703531315070119,0.03461000953507943,0
0.9191463009728292,0.9917538890954629,1
0.9743922256568545,0.9960925618452239,1
0.9476321385297689,0.9990811120284165,1
0.2651963852966324,0.1724177681404092,0
0.22992933991303485,0.15805388576676266,0
0.161036111748979,0.26710353659500785,0
0.1309718068891538,0.14517771224684345,0
0.05548531403970684,0.048931817718842245,0
0.2730124642149041,0.4950987816146807,0
0.18046682850122187,0.20225147417431946,0
0.03985706444508453,0.03023598852579905,0
0.24940221370056231,0.22299286979759586,0
0.9817404048772369,0.9986672917572067,1
0.05871954358126699,0.07900263883088283,0
0.0939850913436556,0.09119861388055471,0
0.04721425594297968,0.028508509491183484,0
0.21106024575782387,0.24067144699870208,0
0.07655188799721477,0.04221693529982397,0
0.6776358968526967,0.7430819294326925,1
0.06007019984986389,0.05885098473995261,0
0.6968577089369119,0.7284224580489845,1
0.2681365467695498,0.1460104251476954,0
0.20633166756520138,0.21015794558351317,0
0.2230022212885685,0.3079569052462641,0
0.09368031278875616,0.09461507411095027,0
0.18016655371086623,0.17136484510512348,0
0.02222678646401003,0.009523920909434675,0
0.9476321385297689,0.9993267747643969,1
0.056438005897825654,0.052964791542717805,0
0.13529763070077983,0.16365119511086973,0
0.11416972190657118,0.14130929427229905,0
0.9774045439942105,0.9982081494906871,1
0.014221509355101133,0.005107041203088958,0
0.027062670263827325,0.025000331232210023,0
0.22304916351617668,0.2472158909915337,1
0.9389605924489797,0.9927624384504818,1
0.034443049061322686,0.00422166907151672,0
0.19145097048232368,0.11451901784576088,0
0.05408392363281438,0.06391071113734866,0
0.9285500791353181,0.9783399537801347,1
0.08909804497349981,0.01801011284212602,0
0.11876878646296801,0.13791866754343182,0
0.2884966037353385,0.27746301990949485,0
0.024677096994517294,0.005511515974168935,0
0.15707164192094275,0.1541217653296078,0
0.9789086091164674,0.9909057767786766,1
0.048478012012051666,0.03401956688917983,0
0.03622779052305936,0.02002774705009756,0
0.31632050853806104,0.30891457476417933,0
0.21171889679332406,0.11530489999957444,0
0.01895648935178307,0.007505925320285387,0
0.08777086590754257,0.07409867114776882,0
0.0864177276334668,0.07865584658435948,0
0.04838647785446016,0.015901870208242706,0
0.1827795029145131,0.10531268640078946,1
0.07095596551808474,0.05392075424205124,0
0.09299589808971664,0.025904228792499887,0
0.051684351176938474,0.014027446374935535,0
0.2703584963333144,0.27347272385517146,0
0.06682692608582926,0.02475340531392948,0
0.09582816936091951,0.09196221679544012,0
0.03201974287576672,0.00591897680996772,0
0.08335092098068124,0.09669411599059417,0
0.9791351444546654,0.9937578744348631,1
0.03063627078839584,0.016234525475222607,0
0.07680683944158748,0.07384815292452866,0
0.06976026204027029,0.05848313937250703,0
0.1660131532243792,0.09682829576352517,0
0.102560156099351,0.10714800204281037,0
0.12545167429463028,0.22086863161540124,0
0.1338997618494093,0.1619342710415981,0
0.07832684751445451,0.08640429670836504,0
0.019575766449947168,0.021124935185005002,0
0.04628428550276416,0.03490599191980603,0
0.07305919217041415,0.06883922946702788,0
0.03652289407770869,0.039109460622776884,0
0.16717700084197684,0.18772194631316494,0
0.00932979313947322,0.003786549029002897,0
0.20622515512038325,0.23355700208826372,0
0.9772148898823024,0.9980905253051229,1
0.11636780743356248,0.07347295778607499,0
0.05068640489835514,0.078096207602198,0
0.10689416668105273,0.08045297888198576,0
0.17188918381350732,0.15414564502519282,0
0.018480115812144433,0.005091154032989652,0
0.056521512992251145,0.0067692358276634345,0
0.3118173586759672,0.21326661699742155,0
0.029237469077276902,0.001374430865806135,0
0.12272373221513988,0.14111040526553542,1
0.021605092927545717,0.0003160430425336384,0
0.031074848200591226,0.017595313779604032,0
0.06745943035748504,0.08199812863447051,0
0.9763997842294276,0.996482413787669,1
0.10241346873686245,0.06280476138436465,0
0.1131376542033567,0.11788013451393077,0
0.6525678267077722,0.5829971267324578,1
0.12357730163359015,0.12938754918245945,0
0.17494228752141655,0.20191103952012227,0
0.04920266155750005,0.021421453072685948,0
0.10835951061419881,0.08739462480514225,1
0.1703018120326341,0.11808448815594223,0
0.14065745170021957,0.1395773534487173,0
0.2849610737359057,0.304738011252291,0
0.9877774086002029,0.9969160888464235,1
0.7332566534355057,0.7900329596295026,1
0.10590001083665988,0.02730364219355695,0
0.12595155285595178,0.12164417057806146,0
0.12436906277341048,0.11604231396568962,0
0.23471106485013618,0.20835568282312952,0
0.9865454770176858,0.9973658586322377,1
0.2405867098629977,0.2280893063686153,0
0.09659394157842756,0.11295236175326122,0
0.20732849402983247,0.11457897722434711,0
0.9423606494670884,0.9780832910496675,1
0.02685021256283797,0.0003046169079140319,0
0.08380979048927797,0.10850246155718705,0
0.20333583791639961,0.16821805927576608,1
0.17774001383812216,0.32395879346760853,0
0.12499736583670729,0.26549190323387967,1
0.008735673320336427,0.001282689700110788,0
0.20855566080202995,0.24895863944329163,0
0.9692331829550163,0.9927469449280332,1
0.031010822978055866,0.04345152837969158,0
0.5095755405674189,0.5576143929032691,0
0.05910726660988168,0.04926693656479966,0
0.13129040483391052,0.12094794013296135,0
0.1674602191929007,0.13477610470718554,0
0.044379189990361036,0.019896525673288225,0
0.2931726204389794,0.1878952613199609,0
0.061841276437623965,0.036159938965496186,0
0.051030985215038537,0.03860276530025587,0
0.053748537214930586,0.016278650953409454,0
0.0823550095036026,0.1066747047220984,0
0.02902755585999896,0.0017629971261203202,0
0.028945285669721838,0.01972696394521239,0
0.4345250828820932,0.18828065750713036,0
0.20064600248320544,0.23404227411084838,1
0.04182988314491153,0.030704538678879144,0
0.1406793470718655,0.14535272878950153,1
0.05885051798224415,0.0558691621414682,0
0.1444209225322522,0.12018262547886568,0
0.06262682647588409,0.0617957001932398,0
0.262268798021143,0.2518721158924535,0
0.15145745998525748,0.09012946593002522,0
0.14213373463744688,0.17298627306553432,1
0.18700889440080012,0.18973472742503292,0
0.04607065679512647,0.042294254539143344,0
0.011236722530517827,0.004212218388954212,0
0.9553419881597552,0.9930038027758726,1
0.018045791029485718,0.007549939155339599,0
0.07399712815864326,0.10795194027821252,1
0.13207261863512046,0.12302664583331685,0
0.04485516918260684,0.03951337805764542,0
0.1336230377767572,0.09881024858393452,0
0.15746352529327476,0.17292672001484366,0
0.02256731608055873,0.007908104654361897,0
0.04197407655576453,0.04238241277090989,0
0.23167214007276998,0.4081781675129616,1
0.19725974210298308,0.14442538530882057,0
0.014475717480454469,0.0034927903172803183,0
0.968266029369693,0.9968580622442661,1
0.254773977590007,0.1802678412301948,0
0.1967588141590107,0.45395450271015775,1
0.12929802661785314,0.15012746656622317,1
0.05871305396671017,0.057557608219239484,0
0.12105634220125999,0.08507933652688354,0
0.020726612558279435,0.004041514006983164,0
0.14254274368618902,0.15436336407164894,0
0.07504971604974182,0.028728009412032792,0
0.07554016096430505,0.08888954212681979,0
0.02833624296006116,0.005965580523615955,0
0.09813525631216315,0.08069516015734572,0
0.15290598857004728,0.09634669899587177,1
0.03236064291652808,0.022948121087325538,0
0.06528443216591956,0.09015835801771536,0
0.0424895311052228,0.0705940608853328,0
0.01569464121091216,0.000713497804275577,0
0.14609863639612164,0.19613740645091696,0
0.1664299300461518,0.34026464078880236,1
0.1682294635599242,0.19506026920806535,0
0.891487993470381,0.9578091568979107,1
0.18389649335033054,0.18009412443000863,0
0.9787577046062426,0.9936038509264222,1
0.006730115877530083,0.003988315416336108,0
0.1919384821225776,0.11066502583327459,0
0.03242091168997476,0.023103347139487553,0
0.09217942440579276,0.09281037994495639,0
