y,pd_autogluon,pd_realmlp,pd_equal_weight_avg,pd_stack_lr
0,0.19409754872322083,0.17520663142204285,0.18465209007263184,0.15908504888343725
1,0.2986249327659607,0.26745370030403137,0.28303931653499603,0.3045847580177086
0,0.029794208705425262,0.0640067383646965,0.04690047353506088,0.04988288197618339
0,0.1710631251335144,0.2265312820672989,0.19879720360040665,0.14553036570898892
0,0.06492538750171661,0.13458788394927979,0.0997566357254982,0.0678245595801853
1,0.9673745632171631,0.9631640315055847,0.9652692973613739,0.9906513131316471
0,0.1634659618139267,0.19012334942817688,0.1767946556210518,0.13420786441002905
1,0.9856306314468384,0.9417092204093933,0.9636699259281158,0.9915728164335871
0,0.14700625836849213,0.20647868514060974,0.17674247175455093,0.1232518502753145
0,0.14881886541843414,0.1369902640581131,0.14290456473827362,0.11642240945926367
1,0.9857751131057739,0.9597563147544861,0.97276571393013,0.991747769108901
0,0.11547151207923889,0.1834009438753128,0.14943622797727585,0.09886028728391752
0,0.12200641632080078,0.19114315509796143,0.1565747857093811,0.10384024884289378
0,0.2172883152961731,0.2047501653432846,0.21101924031972885,0.18714475243427092
0,0.06944890320301056,0.10620686411857605,0.0878278836607933,0.06783765491358917
0,0.010516651906073093,0.06139690801501274,0.03595677996054292,0.04370264468154809
0,0.1252392828464508,0.10929108411073685,0.11726518347859383,0.09763202400935271
0,0.027377575635910034,0.05523724853992462,0.04130741208791733,0.048627264405607204
1,0.985361635684967,0.9200217127799988,0.9526916742324829,0.9913519421609808
0,0.0038181899581104517,0.04971142113208771,0.02676480554509908,0.041253115664612136
0,0.11267901211977005,0.18251746892929077,0.1475982405245304,0.09703464840450016
0,0.15941528975963593,0.1866026073694229,0.17300894856452942,0.13047936990688666
1,0.14266008138656616,0.2395647168159485,0.19111239910125732,0.12393343518680007
0,0.19785629212856293,0.17935015261173248,0.1886032223701477,0.1632910824229148
1,0.974971354007721,0.9553990364074707,0.9651851952075958,0.9910578224523413
0,0.01899232715368271,0.07369649410247803,0.04634441062808037,0.0468772322957915
0,0.16183102130889893,0.19069352746009827,0.1762622743844986,0.13294815359698553
0,0.2023916393518448,0.20463670790195465,0.20351417362689972,0.17167991880986505
0,0.05165421962738037,0.09827141463756561,0.07496281713247299,0.0598253732413967
0,0.0846855565905571,0.14218832552433014,0.11343694105744362,0.07778180299354617
0,0.22605544328689575,0.23732593655586243,0.2316906899213791,0.20253203482168752
0,0.00844635535031557,0.059670429676771164,0.03405839251354337,0.04301761762031045
0,0.22126224637031555,0.2607037127017975,0.24098297953605652,0.20129281451501935
0,0.0806642472743988,0.1701258420944214,0.1253950446844101,0.07798553989048419
0,0.3181288242340088,0.38903433084487915,0.35358157753944397,0.36529350102918845
0,0.1621318906545639,0.2200642079114914,0.19109804928302765,0.1370220879650252
0,0.0038464798126369715,0.03808316960930824,0.020964824710972607,0.040750770104639816
0,0.004909271840006113,0.04080411046743393,0.02285669115372002,0.0411641937449195
0,0.005780261941254139,0.04612993448972702,0.02595509821549058,0.041643646482888125
0,0.007900817319750786,0.06228489801287651,0.03509285766631365,0.04297947632345522
0,0.0053320531733334064,0.05975721403956413,0.03254463360644877,0.04212711134917529
0,0.004710854031145573,0.04857849329710007,0.02664467366412282,0.0414523626330634
0,0.059916239231824875,0.17558066546916962,0.11774845235049725,0.06848782105210925
0,0.004564379807561636,0.04766083508729935,0.02611260744743049,0.041370742942106735
0,0.26058053970336914,0.35431554913520813,0.30744804441928864,0.26958678415565157
0,0.3461514413356781,0.23560640215873718,0.29087892174720764,0.3714044475975914
0,0.005008412059396505,0.04438770189881325,0.024698056979104877,0.04134999306951424
0,0.017120810225605965,0.08460429310798645,0.05086255166679621,0.04683183110243022
0,0.02059176191687584,0.07962086796760559,0.050106314942240715,0.04768265973269833
1,0.18185202777385712,0.22572621703147888,0.203789122402668,0.15512339844922599
0,0.005913189146667719,0.04549689590930939,0.025705042527988553,0.04165283951062533
0,0.00560366827994585,0.04687478765845299,0.02623922796919942,0.0416271567618942
0,0.022326339036226273,0.04640185087919235,0.03436409495770931,0.046567123679537206
0,0.0103714345023036,0.041685063391923904,0.026028248947113752,0.04275069110583322
0,0.004571479745209217,0.04068901017308235,0.022630244959145784,0.04106528960310124
0,0.0038513001054525375,0.0392066091299057,0.02152895461767912,0.04080112947275524
0,0.005603795871138573,0.04244675859808922,0.024025277234613895,0.041430524437272125
0,0.004590451717376709,0.04142630100250244,0.023008376359939575,0.0411029671134885
0,0.2291691154241562,0.2243632674217224,0.2267661914229393,0.2037423016634708
1,0.9842156767845154,0.9063621163368225,0.945288896560669,0.991149733605059
1,0.9184058904647827,0.9581191539764404,0.9382625222206116,0.9867763424202579
1,0.229683980345726,0.3775220215320587,0.30360300093889236,0.23352001916275525
0,0.007276533637195826,0.06479848176240921,0.03603750769980252,0.04291394495117023
0,0.07793130725622177,0.09084624797105789,0.08438877761363983,0.07058370925031963
0,0.1660005748271942,0.17595435678958893,0.17097746580839157,0.13444627512211949
1,0.9840118885040283,0.9583619236946106,0.9711869060993195,0.9916325599069287
0,0.03586163744330406,0.06257273256778717,0.049217185005545616,0.05186991092476337
1,0.9845919609069824,0.9453105330467224,0.9649512469768524,0.9915451908979453
0,0.09627072513103485,0.16561567783355713,0.130943201482296,0.08587317984905707
0,0.009244080632925034,0.0650852844119072,0.037164682522416115,0.043500327336443906
0,0.030984174460172653,0.08227159082889557,0.05662788264453411,0.05126399966780702
0,0.00584753043949604,0.04302835091948509,0.024437940679490566,0.04152460773098124
0,0.10020368546247482,0.1871115118265152,0.143657598644495,0.09001938221588737
0,0.0045264833606779575,0.035967398434877396,0.020246940897777677,0.04084589938232391
1,0.17897728085517883,0.1436125934123993,0.16129493713378906,0.141019131549354
0,0.015164151787757874,0.08836238831281662,0.05176327005028725,0.04640540873807192
0,0.0956663191318512,0.13868819177150726,0.11717725545167923,0.08321822678648122
0,0.01650189235806465,0.09695521742105484,0.056728554889559746,0.04725413519618092
0,0.06740736961364746,0.11299405992031097,0.09020071476697922,0.06740812691002725
0,0.17767760157585144,0.15163254737854004,0.16465507447719574,0.14099376331754568
0,0.14975793659687042,0.15374597907066345,0.15175195783376694,0.11905177044387763
0,0.004289606120437384,0.05279497802257538,0.02854229207150638,0.04152141561496557
0,0.09943225234746933,0.18948136270046234,0.14445680752396584,0.08979096499073588
0,0.07347311079502106,0.12914840877056122,0.10131075978279114,0.07133016530548407
0,0.12599633634090424,0.18270528316497803,0.15435080975294113,0.10559336991068059
0,0.04307739809155464,0.058513592928647995,0.05079549551010132,0.05419561805383199
1,0.12729427218437195,0.17042209208011627,0.1488581821322441,0.10516349469721754
0,0.02228180505335331,0.05790933221578598,0.040095568634569645,0.04712645284772727
0,0.22159124910831451,0.232664555311203,0.22712790220975876,0.19667572331955452
0,0.10249017179012299,0.17437586188316345,0.13843301683664322,0.09017523975702732
0,0.06609013676643372,0.1418459713459015,0.1039680540561676,0.06886280529155457
0,0.06637190282344818,0.11159541457891464,0.08898365870118141,0.06685345818018702
0,0.006113930605351925,0.04746779799461365,0.026790864299982786,0.04179733067473554
0,0.10166121274232864,0.12337242811918259,0.11251682043075562,0.08515751322316711
0,0.022765137255191803,0.06914626061916351,0.04595569893717766,0.047847630966291174
0,0.1562851369380951,0.21885275840759277,0.18756894767284393,0.13206778217016474
0,0.00709902960807085,0.0383247509598732,0.022711890283972025,0.04166694365077698
0,0.3795989453792572,0.3978930413722992,0.3887459933757782,0.47267157233245183
0,0.0107583524659276,0.0650232806801796,0.0378908165730536,0.0439435655493336
1,0.20296747982501984,0.3111972212791443,0.25708235055208206,0.18987733108059981
0,0.1402469277381897,0.17066708207130432,0.155457004904747,0.11409487472515929
1,0.982469916343689,0.9415631294250488,0.9620165228843689,0.9913832612850457
0,0.020826825872063637,0.05917121469974518,0.03999902028590441,0.046730868881263765
0,0.11003421992063522,0.1214555874466896,0.11574490368366241,0.08969317201457049
1,0.9766396284103394,0.9115392565727234,0.9440894424915314,0.9907221989788327
0,0.04886983335018158,0.11072679609060287,0.07979831472039223,0.05950431944157331
0,0.24465906620025635,0.2211732268333435,0.23291614651679993,0.22140881558183592
0,0.004755119327455759,0.04442466050386429,0.024589889915660024,0.04128093140352275
0,0.01570875197649002,0.0860452875494957,0.05087701976299286,0.04646084777053708
1,0.9861491322517395,0.9199593663215637,0.9530542492866516,0.9913987938871673
0,0.0041088927537202835,0.04127064719796181,0.022689769975841045,0.04096260802381111
0,0.1477327197790146,0.1757061630487442,0.1617194414138794,0.12012916473883554
0,0.0055414182133972645,0.057386450469493866,0.031463934341445565,0.042079922452168225
0,0.13956618309020996,0.1470760703086853,0.14332112669944763,0.11098689493340942
0,0.1252104938030243,0.16357728838920593,0.1443938910961151,0.10308142314490563
0,0.09541072696447372,0.11231375485658646,0.10386224091053009,0.08086638124322316
0,0.7966242432594299,0.7563528418540955,0.7764885425567627,0.9619168643381231
0,0.048182256519794464,0.10512576252222061,0.07665400952100754,0.05888643950169175
0,0.2640543580055237,0.19578798115253448,0.22992116957902908,0.2406479770050657
0,0.03654732555150986,0.08463575690984726,0.06059154123067856,0.05333751699715618
0,0.012773771770298481,0.052124008536338806,0.032448890153318644,0.04393552095094099
1,0.11741087585687637,0.1584220826625824,0.13791647925972939,0.09760190032967032
1,0.9838067293167114,0.9569882750511169,0.9703975021839142,0.9916078104702795
0,0.005391406361013651,0.058077313005924225,0.03173435968346894,0.04206838788140186
1,0.9845194816589355,0.9457648396492004,0.965142160654068,0.9915451590007337
1,0.22419998049736023,0.25487056374549866,0.23953527212142944,0.20358422879506677
1,0.15644800662994385,0.23325017094612122,0.19484908878803253,0.13405332200104722
0,0.3222588896751404,0.20779241621494293,0.26502565294504166,0.32616263295071923
0,0.004103212617337704,0.04670294001698494,0.02540307631716132,0.041199813776120434
0,0.24324169754981995,0.2362794727087021,0.23976058512926102,0.22259508627571603
1,0.10354697704315186,0.06973418593406677,0.08664058148860931,0.08159939187059806
0,0.3450818657875061,0.671802818775177,0.5084423422813416,0.4882483724619692
0,0.007929007522761822,0.045818910002708435,0.02687395876273513,0.04223809729724823
0,0.1528216451406479,0.13554871082305908,0.14418517798185349,0.11918647163466904
0,0.06714519113302231,0.09696951508522034,0.08205735310912132,0.06617847321660729
0,0.004220222122967243,0.061701979488134384,0.032961100805550814,0.04189912337378362
0,0.15680702030658722,0.18713751435279846,0.17197226732969284,0.12847508662695573
0,0.09550105780363083,0.173287495970726,0.13439427688717842,0.08611974118027356
0,0.029678262770175934,0.06630236655473709,0.04799031466245651,0.04996562645051916
0,0.06670208275318146,0.0964958593249321,0.08159897103905678,0.06595320784249686
0,0.012304121628403664,0.049766674637794495,0.03103539813309908,0.043686693535256435
0,0.04901902377605438,0.2914317548274994,0.17022538930177689,0.0719127563740353
1,0.148506298661232,0.19902878999710083,0.1737675443291664,0.12349599273892295
0,0.27356043457984924,0.19283393025398254,0.2331971824169159,0.2524777086498987
0,0.0442974679172039,0.049067962914705276,0.04668271541595459,0.054096143085912624
0,0.17517992854118347,0.18774287402629852,0.181461401283741,0.14376463288187863
1,0.9848150014877319,0.9438428282737732,0.9643289148807526,0.9915446373610781
1,0.982603132724762,0.9430289268493652,0.9628160297870636,0.991405224342864
0,0.11597801744937897,0.21022123098373413,0.16309962421655655,0.10188468249835458
0,0.17006933689117432,0.20106184482574463,0.18556559085845947,0.14118064057816776
1,0.9256830811500549,0.8474942445755005,0.8865886628627777,0.98580092194191
0,0.19862692058086395,0.20470979809761047,0.2016683593392372,0.16795161315158286
0,0.06224464252591133,0.10836049914360046,0.0853025708347559,0.06484261118333241
1,0.9699426293373108,0.9102960824966431,0.9401193559169769,0.9902648705742368
0,0.13669343292713165,0.18707653880119324,0.16188498586416245,0.11341639702190208
0,0.20616309344768524,0.22951781749725342,0.21784045547246933,0.17954560601734723
0,0.0074121686629951,0.05766371637582779,0.032537942519411445,0.04262713739673885
0,0.18636858463287354,0.22979535162448883,0.20808196812868118,0.15994962252124892
1,0.98458331823349,0.9629543423652649,0.9737688302993774,0.9917081486595555
0,0.09291496872901917,0.13900794088840485,0.115961454808712,0.08177777778919854
0,0.00482822023332119,0.03911856561899185,0.02197339292615652,0.041067526519707874
1,0.12754105031490326,0.10042504221200943,0.11398304626345634,0.09819082251707902
1,0.9376044869422913,0.5924538373947144,0.7650291621685028,0.9827017868968099
0,0.019199715927243233,0.04958651587367058,0.034393115900456905,0.04575354483776275
1,0.9706742763519287,0.9643372893333435,0.9675057828426361,0.9908760584666846
0,0.00494352588430047,0.04562276974320412,0.025283147813752294,0.04138651280415696
0,0.004194264300167561,0.04544401168823242,0.02481913799419999,0.04116967852765599
1,0.9854114055633545,0.9661783576011658,0.9757948815822601,0.9917853552867029
0,0.07603848725557327,0.12604056298732758,0.10103952512145042,0.07230399978063676
1,0.9696348905563354,0.8540589213371277,0.9118469059467316,0.9896186863932501
1,0.9792464971542358,0.7795284986495972,0.8793874979019165,0.9894589220798918
0,0.1972447633743286,0.304391473531723,0.2508181184530258,0.18261546052950756
0,0.2543669044971466,0.22625836730003357,0.2403126358985901,0.23444247435344
0,0.003946990706026554,0.037991516292095184,0.02096925349906087,0.04077446489547764
0,0.11706625670194626,0.12421437352895737,0.12064031511545181,0.09408413910273837
0,0.0747697725892067,0.13166701793670654,0.10321839526295662,0.07212564841914913
1,0.9854686856269836,0.9512345194816589,0.9683516025543213,0.9916517260038669
0,0.12456859648227692,0.1923770159482956,0.15847280621528625,0.10566245284922629
0,0.11781385540962219,0.19495843350887299,0.1563861444592476,0.10151065545090675
1,0.17031876742839813,0.10939240455627441,0.13985558599233627,0.1294255284480926
0,0.13778413832187653,0.17952656745910645,0.15865535289049149,0.11334214039603072
0,0.20796574652194977,0.1810206025838852,0.19449317455291748,0.17352602198177414
0,0.07123714685440063,0.12018436193466187,0.09571075439453125,0.06964261386251559
0,0.04791688174009323,0.08511939644813538,0.0665181390941143,0.05755988305274971
1,0.050593629479408264,0.09453307837247849,0.07256335392594337,0.05917374078601555
1,0.9868945479393005,0.9125742316246033,0.9497343897819519,0.9913732781600522
0,0.1267136037349701,0.19682838022708893,0.1617709919810295,0.10757523308584298
0,0.013721005991101265,0.05404534563422203,0.03388317581266165,0.04430744271488645
0,0.025191716849803925,0.10481320321559906,0.06500246003270149,0.05050747180475197
0,0.1250087022781372,0.17858287692070007,0.15179578959941864,0.10450663514003983
0,0.0646720826625824,0.10056240856647491,0.08261724561452866,0.06535407202719355
0,0.1038644090294838,0.08908288180828094,0.09647364541888237,0.08340286812542422
0,0.12613549828529358,0.2078043669462204,0.166969932615757,0.1083624417962261
0,0.004242647904902697,0.03809827193617821,0.021170459920540452,0.04086069574466736
0,0.031220251694321632,0.057215847074985504,0.04421804938465357,0.05000013806798564
1,0.17859211564064026,0.19901913404464722,0.18880562484264374,0.14833231587430315
0,0.06571318209171295,0.09596268087625504,0.080837931483984,0.06548880979796551
1,0.23480504751205444,0.23007315397262573,0.2324391007423401,0.21132090734873674
0,0.038484737277030945,0.06231428682804108,0.05039951205253601,0.05277208646897644
0,0.004387557040899992,0.05049635469913483,0.02744195587001741,0.04144687398834653
0,0.17999228835105896,0.21539592742919922,0.1976941078901291,0.15192253348937906
0,0.11545607447624207,0.17983774840831757,0.14764691144227982,0.09849699157557965
0,0.039609260857105255,0.06017453223466873,0.04989189654588699,0.05304952459160426
0,0.030153708532452583,0.06826864928007126,0.04921117890626192,0.05022946632796328
0,0.004245283547788858,0.04425865784287453,0.024251970695331693,0.04113167585401943
0,0.004307881463319063,0.03391779959201813,0.019112840527668595,0.040696215174891
0,0.006991041824221611,0.04668781906366348,0.026839430443942547,0.04201052868303395
0,0.02243417128920555,0.059837549924850464,0.04113586060702801,0.04727149443654018
0,0.23169924318790436,0.2028646618127823,0.21728195250034332,0.2027447960667993
0,0.06237392500042915,0.1044272929430008,0.08340060897171497,0.06463204525348565
0,0.034212592989206314,0.06402241438627243,0.04911750368773937,0.051380191372151066
0,0.003668897319585085,0.047937363386154175,0.02580313035286963,0.041133381048103136
0,0.13572394847869873,0.18748366832733154,0.16160380840301514,0.1127767224718485
0,0.22677317261695862,0.21130342781543732,0.21903830021619797,0.1986867343859299
0,0.0639069676399231,0.1326078176498413,0.0982573926448822,0.06723355106249483
