age,marital_status,education_level,annual_income,monthly_income,employment_status,debt_to_income_ratio,credit_score,loan_amount,loan_purpose,interest_rate,loan_term,installment,grade_subgrade,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies,autoFE_f_0,autoFE_f_1,autoFE_f_2,autoFE_f_3,autoFE_f_4,autoFE_f_5,autoFE_f_6,autoFE_f_7,autoFE_f_8,autoFE_f_9,autoFE_f_10,autoFE_f_11,autoFE_f_12,autoFE_f_13,autoFE_f_14,autoFE_f_15,autoFE_f_16,autoFE_f_17,autoFE_f_18,autoFE_f_19,autoFE_f_20,autoFE_f_21,autoFE_f_22,autoFE_f_23,autoFE_f_24,autoFE_f_25,autoFE_f_26,autoFE_f_27,autoFE_f_28,autoFE_f_29,autoFE_f_30,autoFE_f_31,autoFE_f_32,autoFE_f_33,autoFE_f_34,autoFE_f_35,autoFE_f_36,autoFE_f_37,autoFE_f_38,autoFE_f_39,autoFE_f_40,autoFE_f_41,autoFE_f_42,autoFE_f_43,autoFE_f_44,autoFE_f_45,autoFE_f_46,autoFE_f_47,autoFE_f_48,autoFE_f_49
74,2,1,65520.66,5460.06,1,0.099,619,19319.3,2,12.81,36,649.18,2,3,98042.36,68228.42,1,0,1,16.0,0.00015993537964458806,693.0,256.0,0.18261964735516373,545.0,0.19556496545576108,727.0,1.2681900000000002,616.0,1,6.41,0.1947653429602888,631.81,0.26574307304785894,655.0,48.321623731459795,583.0,0.16759413837877946,0.15571394056535395,0.19484655471916618,11.0,163563.02000000002,0.099,9706.193640000001,0.3256825320125634,-618.901,61.281000000000006,0.17999999999994998,126,22742.806666666667,0.6682892986256145,1.4369724522420424,5217.0,0.26529411764705885,68228.42,0.29700000000000004,32680.786666666667,22,619.0,0.3113522537562604,55152.121212121216,7.3260000000000005,606.19,12.552468513853904,-35.901,13.13,0.263898916967509,5460.06,20.0
74,2,0,89486.94,7457.24,1,0.23,741,9622.35,3,10.87,36,314.43,11,4,71031.15,8117.0,2,0,2,16.0,0.000310391363022942,815.0,256.0,0.8261964735516373,667.0,0.8069979942054825,437.0,2.5000999999999998,737.0,1,5.15,0.8026166097838453,751.87,0.7267002518891688,777.0,68.16927322907084,705.0,0.8186823618758307,0.797302580140735,0.808285518766121,11.0,160518.09,0.46,16337.164499999999,0.7556684910086005,-740.77,170.43,0.4300000000000068,20,2029.25,1.2598267098308278,8.750911666871996,3842.0,0.7316417910447761,16234.0,0.92,17757.7875,13,741.0,0.7291627112208088,32422.78260869565,17.02,730.13,12.552468513853904,-35.77,10.825,0.7251137656427759,3728.62,14.0
21,0,4,15703.37,1308.61,1,0.191,658,14627.71,2,12.71,60,330.66,8,3,13274.4,8857.15,1,0,1,16.0,0.00029027355623100306,679.0,221.0,0.3648255813953488,637.0,0.3731037537371277,715.0,2.42761,655.0,1,5.74,0.37815884476534295,670.71,0.622093023255814,718.0,51.77025963808025,598.0,0.33286959747727696,0.32423290649915437,0.37621729746802124,11.0,28977.77,0.191,2535.4103999999998,0.6845856487074172,-657.809,125.678,0.660000000000025,72,2952.383333333333,1.1829815283553307,1.4987213719988937,517.0,0.6072549019607844,8857.15,0.573,4424.8,22,658.0,0.675106659246893,6851.361256544502,4.011,645.29,12.440901162790698,-59.809,13.07,0.6191335740072202,1308.61,22.0
52,2,0,25419.14,2118.26,4,0.186,638,4787.21,3,7.25,60,95.36,5,12,39261.12,12409.49,1,0,2,15.0,0.0002915360501567398,690.0,52.0,0.25,586.0,0.2765767773568086,184.0,1.3485,626.0,4,6.94,0.29069767441860467,645.25,0.5969945355191257,698.0,88.0,578.0,0.23678352810239287,0.26055512118842844,0.27535926725272414,9.0,64680.26,0.372,7302.56832,0.6222634870992964,-637.814,118.66799999999999,0.35999999999999943,322,1034.1241666666667,0.6474379742605406,3.1637980287666942,858.0,0.6008955223880597,24818.98,2.232,3271.76,91,638.0,0.6583194212576516,11388.494623655915,9.672,630.75,12.263524590163934,-59.814,13.08,0.7209302325581395,1059.13,27.0
28,2,0,37289.01,3107.42,1,0.322,719,8363.75,3,13.19,36,282.57,1,5,48983.42,26813.65,2,0,2,16.0,0.0004478442280945758,747.0,231.0,0.6997282608695652,691.0,0.7136728326275908,913.0,4.24718,714.0,1,5.2,0.7108689499009341,732.19,0.8994565217391305,755.0,54.51099317664898,683.0,0.7264097209037402,0.7034792806880376,0.7134547560141075,11.0,86272.43,0.644,15772.66124,0.919175136825645,-718.678,231.518,0.5699999999999932,1,5362.7300000000005,0.7612577888599857,1.8268091065558025,3842.0,0.9044776119402985,53627.3,1.61,9796.684,59,719.0,0.9106702107461553,9650.372670807454,9.016,705.81,12.44032608695652,-35.678,11.99,0.9043305972261534,1553.71,24.0
36,1,2,124473.04,10372.75,2,0.359,655,3427.1,5,10.99,60,74.5,8,8,167746.5,70300.75,1,0,1,13.0,0.0005480916030534351,691.0,12.0,0.33984375,619.0,0.38760504201680673,47.0,3.94541,647.0,2,5.74,0.36560364464692485,665.99,0.9609375,715.0,59.599636032757054,595.0,0.3158041179744018,0.30683740033824597,0.35971469179344107,9.0,292219.54,0.359,60220.9935,0.9635177579125392,-654.641,235.14499999999998,0.5,48,8787.59375,0.7420306235897619,2.386126748292159,145.0,0.9338912133891213,70300.75,2.872,20968.3125,56,655.0,0.9574290484140233,28893.454038997217,12.924,644.01,12.117552083333335,-59.641,13.07,0.9202733485193622,10372.75,26.0
37,0,0,31887.23,2657.27,1,0.052,676,16465.63,4,13.03,36,555.03,6,4,26669.06,22666.01,2,0,2,16.0,7.692307692307693e-05,713.0,262.0,0.5148148148148148,639.0,0.47674676115601816,912.0,0.6775599999999999,672.0,1,3.79,0.47554038680318544,689.03,0.09135802469135802,712.0,51.880276285495015,640.0,0.48509588000759446,0.4571931196247068,0.4780491656577354,11.0,58556.29,0.104,1386.79112,0.10340109460516028,-675.948,35.152,0.029999999999972715,138,5666.5025,1.1956638141726779,1.1766102635620475,3842.0,0.10702341137123746,45332.02,0.208,6667.265,12,676.0,0.09255743307385608,51101.346153846156,1.924,662.97,12.37362962962963,-35.948,11.83,0.09399886234357224,1328.635,25.0
63,0,1,27055.45,2254.62,1,0.138,622,15186.37,2,14.86,60,360.17,8,6,23290.36,10846.15,1,0,2,16.0,0.00022186495176848876,685.0,203.0,0.2037037037037037,559.0,0.2046285018270402,715.0,2.0506800000000003,616.0,1,5.74,0.1990934449093445,636.86,0.38425925925925924,682.0,41.857335127860026,562.0,0.17733259135596363,0.19008991399530883,0.20734852871506027,11.0,50345.81,0.276,3214.0696800000005,0.4439014855355747,-621.862,85.83600000000001,0.17000000000001592,14,1807.6916666666666,1.1616587291909615,2.14733891749607,5217.0,0.42215686274509806,21692.3,0.8280000000000001,3881.726666666667,15,622.0,0.4738452977184196,16337.82608695652,8.694,607.14,12.441296296296297,-59.862,13.07,0.4285216178521618,1127.31,23.0
28,1,1,23052.42,1921.04,3,0.166,596,1425.64,1,15.26,60,34.11,29,3,26933.49,19864.6,3,0,5,14.0,0.0002785234899328859,624.0,44.0,0.15896739130434784,568.0,0.1253501400560224,44.0,2.53316,593.0,3,7.05,0.12238267148014441,611.26,0.5244565217391305,656.0,39.056356487549145,536.0,0.13640300230946883,0.1725925925925926,0.12020318997736484,10.0,49985.91,0.8300000000000001,4470.95934,0.3837037037037037,-595.834,98.936,0.10999999999999943,183,6621.533333333333,0.8559017045321641,1.355853629068796,886.0,0.507366482504604,99323.0,0.498,8977.83,44,596.0,0.4607390300230947,11572.530120481926,4.648000000000001,580.74,12.44032608695652,-59.834,13.995000000000001,0.5274368231046931,384.20799999999997,12.0
72,0,0,76870.5,6405.88,1,0.053,844,18749.88,0,14.28,60,439.0,28,7,66460.81,58036.58,1,0,1,16.0,6.279620853080569e-05,916.0,229.0,0.9917355371900827,772.0,0.9899235965009412,104.0,0.75684,837.0,1,4.65,0.9898200757575758,858.28,0.10881542699724518,904.0,59.103641456582636,784.0,0.9898905583379707,0.98876540227108,0.9914723377375375,11.0,143331.31,0.053,3522.4229299999997,0.11657405170330998,-843.947,44.732,0.0,144,8290.94,1.1566289968479169,1.1451537978288864,3842.0,0.10055130935972936,58036.58,0.371,9494.401428571427,5,844.0,0.11500649230198479,120865.6603773585,3.816,829.72,12.60625344352617,-59.947,9.46,0.09517045454545454,6405.88,2.0
46,0,2,51675.19,4306.27,1,0.088,702,26570.12,0,11.76,36,879.47,1,4,60967.04,30687.02,1,0,2,16.0,0.00012535612535612535,748.0,260.0,0.6748768472906403,656.0,0.6252353006311593,913.0,1.03488,698.0,1,5.2,0.6269908987485779,713.76,0.19950738916256158,738.0,59.69387755102041,666.0,0.5811537748098683,0.6196247068021892,0.6283097331157551,11.0,112642.23000000001,0.176,5365.09952,0.24286551993745115,-701.912,61.775999999999996,0.4700000000000273,28,7671.755,0.8475922400037791,1.9867370634229065,2432.0,0.22390677859917305,61374.04,0.352,15241.76,0,702.0,0.25839361899462066,48934.886363636375,4.048,690.24,12.449704433497537,-35.912,11.99,0.21259954493742889,2153.135,28.0
71,0,2,14064.23,1172.02,1,0.119,697,8528.57,0,12.96,60,193.88,6,7,22909.28,15984.29,1,0,2,16.0,0.00017073170731707316,768.0,225.0,0.6246498599439776,626.0,0.5955597386778873,912.0,1.54224,690.0,1,3.79,0.6036931818181818,709.96,0.3389355742296919,757.0,53.78086419753086,637.0,0.5497124837692451,0.5895230648944488,0.5991735537190083,11.0,36973.509999999995,0.238,2726.20432,0.37069976544175137,-696.881,82.943,0.8799999999999955,40,2283.4700000000003,0.6139097343958431,1.4332372598344998,2432.0,0.3509585265004385,31968.58,0.833,3272.7542857142857,5,697.0,0.39287701725097385,9848.90756302521,8.449,684.04,12.451204481792717,-59.881,11.83,0.34375,586.01,31.0
61,2,0,73777.76,6148.15,1,0.034,649,17010.97,0,14.63,36,586.61,5,2,48355.03,32964.95,2,0,2,16.0,5.2388289676425276e-05,710.0,218.0,0.2936046511627907,588.0,0.32895030086917765,737.0,0.4974200000000001,647.0,1,6.94,0.32177033492822965,663.63,0.046511627906976744,685.0,44.3609022556391,613.0,0.3306436301499905,0.3125488663017983,0.3286571563931147,11.0,122132.79,0.068,1644.07102,0.048670836591086786,-648.966,22.066000000000003,0.6100000000000136,148,16482.475,1.5257515092018348,1.466861924559267,3842.0,0.04435534394186192,65929.9,0.068,24177.515,3,649.0,0.043478260869565216,180827.94117647057,2.0740000000000003,634.37,12.45188953488372,-35.966,13.08,0.03648325358851675,3074.075,22.0
41,2,0,29241.43,2436.79,1,0.079,604,36786.67,5,13.12,60,839.27,26,1,29751.32,2274.3,2,0,2,16.0,0.00013079470198675496,645.0,249.0,0.11898395721925134,563.0,0.14202139514151996,209.0,1.0364799999999998,603.0,1,8.89,0.17583212735166426,617.12,0.21256684491978609,664.0,46.03658536585366,544.0,0.14097209037402697,0.13184128225175917,0.14399642048744538,11.0,58992.75,0.158,2350.35428,0.20689992181391711,-603.921,47.716,0.2699999999999818,254,2274.3,0.982861600762588,13.081528382359407,3842.0,0.17196652719665273,4548.6,0.079,29751.32,78,604.0,0.18653882665654073,30845.443037974685,3.239,590.88,12.29216577540107,-59.921,14.09,0.2011577424023155,1218.395,5.0
52,2,0,28714.51,2392.88,1,0.375,677,5703.16,0,10.2,36,184.56,1,4,31575.15,28847.0,3,0,3,16.0,0.0005539143279172822,729.0,229.0,0.5081967213114754,625.0,0.48088923556942276,913.0,3.8249999999999997,673.0,1,5.2,0.4819397042093288,687.2,0.9371584699453552,713.0,66.37254901960785,641.0,0.5342090069284064,0.5024248302618817,0.4840764331210191,11.0,60289.66,1.125,11840.681250000001,0.9433802133850631,-676.625,253.875,0.5600000000000023,28,7211.75,0.909402172277883,1.0945730925226194,3842.0,0.9510086455331412,86541.0,1.5,7893.7875,0,677.0,0.9272517321016166,6381.013333333333,19.5,666.8,12.263524590163934,-35.625,11.99,0.9438282138794084,797.6266666666667,30.0
29,2,1,38071.61,3172.63,4,0.226,808,23170.66,3,10.98,36,758.36,28,7,58269.79,38406.75,0,0,0,15.0,0.00027970297029702973,837.0,47.0,0.9717514124293786,779.0,0.9710274125250724,26.0,2.4814800000000004,801.0,4,4.65,0.9611742424242424,818.98,0.6779661016949152,844.0,73.58834244080145,772.0,0.9468192527768429,0.9449081803005008,0.9681528662420382,9.0,96341.4,0.0,13168.97254,0.8088480801335559,-807.774,182.608,0.36000000000001364,144,5486.678571428572,0.653367894409779,1.5171757568656552,1159.0,0.7188059701492537,0.0,1.582,8324.255714285715,38,808.0,0.8121844496802424,14038.185840707965,6.554,797.02,12.710677966101695,-35.774,9.46,0.7121212121212122,,5.0
71,2,0,68458.47,5704.87,1,0.075,691,975.17,0,12.02,36,32.4,13,8,47966.71,21897.65,0,0,1,16.0,0.00010853835021707669,762.0,225.0,0.5700280112044818,620.0,0.5650211722754624,966.0,0.9015,683.0,1,4.6,0.5816249050873197,703.02,0.16526610644257703,727.0,57.48752079866889,655.0,0.48081454055873446,0.5119594104856245,0.5657209033005212,11.0,116425.18,0.075,3597.5032499999998,0.2100748973181928,-690.925,51.824999999999996,0.3999999999999986,55,2737.20625,1.4272079531825301,2.190495783794151,3842.0,0.17522866808670592,21897.65,0.6,5995.83875,2,691.0,0.23493773140356783,76064.93333333333,5.325,678.98,12.451204481792717,-35.925,12.0,0.17425968109339407,5704.87,29.0
35,3,1,28455.66,2371.3,3,0.037,713,18862.75,1,8.03,36,591.35,13,8,28900.94,13286.29,1,0,1,14.0,5.1893408134642354e-05,748.0,53.0,0.6795865633074936,678.0,0.6940035273368607,150.0,0.29711,705.0,3,4.6,0.6917236142748672,721.03,0.03359173126614987,749.0,88.79202988792031,677.0,0.640419217213875,0.6310703068374003,0.6834763383692162,10.0,57356.6,0.037,1069.33478,0.06112587581541435,-712.963,26.381,0.35000000000002274,55,1660.78625,0.9845928886742092,2.175245309262405,886.0,0.04788213627992634,13286.29,0.296,3612.6175,31,713.0,0.05982192543127435,64089.189189189194,1.295,704.97,12.492687338501293,-35.963,12.0,0.045937737281700836,2371.3,34.0
45,2,0,44148.23,3679.02,1,0.177,613,19894.28,2,14.58,60,468.91,4,7,71119.74,50224.32,1,0,2,16.0,0.0002887438825448613,658.0,216.0,0.1991643454038997,568.0,0.1735569422776911,691.0,2.58066,606.0,1,6.43,0.1825284090909091,627.58,0.5362116991643454,673.0,42.04389574759945,553.0,0.14932294565015766,0.16008600469116496,0.17371163867979156,11.0,115267.97,0.354,12588.19398,0.5887412040656763,-612.823,108.50099999999999,0.910000000000025,104,7174.902857142857,0.6207591591307843,1.4160418697555288,3842.0,0.562156862745098,100448.64,1.2389999999999999,10159.962857142858,21,613.0,0.626414394360972,20785.42372881356,7.965,598.42,12.31949860724234,-59.823,13.09,0.5546875,1839.51,20.0
69,2,1,16673.07,1389.42,1,0.075,750,2952.57,0,9.96,36,95.22,0,1,11468.37,4925.86,2,0,2,16.0,9.999999999999999e-05,819.0,249.0,0.84,681.0,0.8406507688878984,386.0,0.747,749.0,1,6.22,0.85383502170767,759.96,0.17866666666666667,786.0,75.3012048192771,714.0,0.8532371368900703,0.8333659108678655,0.8416855292940991,11.0,28141.440000000002,0.15,860.12775,0.19155590304925724,-749.925,56.25,0.21999999999999886,151,4925.86,1.4538308408256795,2.3281964976674128,5217.0,0.17522866808670592,9851.72,0.075,11468.37,75,750.0,0.17267894437060946,18525.600000000002,5.175,740.04,12.49568,-35.925,10.84,0.18958031837916064,694.71,13.0
30,1,1,26656.66,2221.39,1,0.121,591,5388.74,3,10.99,36,176.39,20,5,42773.54,12955.06,2,0,2,16.0,0.00020473773265651437,621.0,238.0,0.10252808988764045,561.0,0.10609243697478991,231.0,1.32979,586.0,1,8.03,0.10090574582507784,601.99,0.32162921348314605,627.0,53.77616014558689,555.0,0.10290487943801026,0.09548475371383894,0.10509554140127389,11.0,69430.2,0.242,5175.59834,0.3778342455043002,-590.879,71.511,0.38999999999998636,165,2591.0119999999997,0.6232044390059835,3.301685982156779,5217.0,0.3498507462686567,25910.12,0.605,8554.708,59,591.0,0.3537117903930131,18358.595041322315,3.63,580.01,12.306910112359551,-35.879,14.24,0.34517407302575714,1110.695,13.0
21,1,0,57061.73,4755.14,1,0.241,582,13980.02,0,8.04,60,283.73,20,7,55401.17,51226.56,2,0,2,16.0,0.0004140893470790378,603.0,221.0,0.08284883720930232,561.0,0.08123249299719888,231.0,1.9376399999999998,575.0,1,8.03,0.09114583333333333,590.04,0.7616279069767442,642.0,72.38805970149255,522.0,0.08069109550028479,0.07535183737294762,0.08314470705900932,11.0,112462.9,0.482,13351.68197,0.7802971071149335,-581.759,140.262,0.7300000000000182,230,7318.08,1.029973374208523,1.0814930770287914,3842.0,0.7572359353464478,102453.12,1.6869999999999998,7914.452857142857,5,582.0,0.75631289158914,19730.871369294608,5.061,573.96,12.440901162790698,-59.759,14.24,0.7504734848484849,2377.57,6.0
49,0,2,21996.63,1833.05,1,0.141,614,11592.26,4,11.62,60,255.64,5,6,30278.82,14314.42,0,0,0,16.0,0.0002296416938110749,663.0,248.0,0.1595744680851064,565.0,0.1762816963791385,737.0,1.6384199999999998,608.0,1,6.94,0.1650976290097629,625.62,0.4228723404255319,674.0,52.83993115318417,554.0,0.12335913833726019,0.1285475792988314,0.17694899194609676,11.0,52275.45,0.0,4269.31362,0.5450751252086812,-613.859,86.574,0.6399999999999864,70,2385.7366666666667,0.7264691952988921,2.1152669825253136,2432.0,0.43645484949832775,0.0,0.8459999999999999,5046.47,9,614.0,0.5538539212386402,13000.35460992908,6.908999999999999,602.38,12.465265957446807,-59.859,13.08,0.43950488145048816,,24.0
42,2,3,47746.58,3978.88,1,0.156,726,36106.07,1,15.58,36,1261.91,7,6,66871.5,34000.63,2,0,3,16.0,0.00021487603305785124,768.0,241.0,0.756578947368421,684.0,0.7465455761087586,928.0,2.43048,720.0,1,3.63,0.7489539748953975,741.58,0.48026315789473684,762.0,46.5982028241335,690.0,0.7586861591038542,0.7554558680892337,0.7462230878559772,11.0,114618.08,0.46799999999999997,10431.954,0.465082444228904,-725.844,113.256,0.9100000000000819,12,5666.7716666666665,0.7140049198836574,1.9667723803941282,999.0,0.47421731123388583,102001.88999999998,0.9359999999999999,11145.25,57,726.0,0.48424150370229735,25505.641025641027,6.552,710.42,12.36042105263158,-35.844,11.95,0.49843096234309625,1326.2933333333333,24.0
71,2,1,41708.38,3475.7,1,0.218,639,500.0,1,14.81,60,11.85,4,6,47186.0,6826.36,2,0,3,16.0,0.00034115805946791864,710.0,225.0,0.30392156862745096,568.0,0.2804769333630488,691.0,3.22858,633.0,1,6.43,0.27702231520223153,653.81,0.6792717086834734,699.0,43.14652261985145,579.0,0.27871653692804255,0.2924345295829292,0.27941253882191924,11.0,88894.38,0.654,10286.548,0.6736178467507274,-638.782,139.302,0.8499999999999996,98,1137.7266666666667,0.8839142966134023,6.912322233225321,5217.0,0.6835481890730509,20479.079999999998,1.308,7864.333333333333,57,500.0,0.6980254414277577,15943.577981651375,15.478,624.19,12.451204481792717,-59.782,13.09,0.6963040446304045,1158.5666666666666,18.0
32,0,1,23574.28,1964.52,1,0.145,834,16674.27,0,7.37,36,517.68,17,7,41686.87,33289.57,1,0,2,16.0,0.0001738609112709832,866.0,239.0,0.988795518207283,802.0,0.9852175838777544,115.0,1.0686499999999999,827.0,1,3.98,0.9822443181818182,841.37,0.43137254901960786,870.0,113.16146540027137,798.0,0.9833982563531812,0.9886630179827991,0.987761225456651,11.0,65261.15,0.29,6044.59615,0.47097341673182175,-833.855,120.92999999999999,0.67999999999995,119,4755.652857142857,0.56550851623065,1.252250179260351,5217.0,0.4501315624608445,66579.14,1.015,5955.267142857143,5,834.0,0.5017621962530143,13548.41379310345,4.64,826.63,12.469495798319327,-35.855,9.184999999999999,0.42945075757575757,982.26,4.0
31,2,0,26573.58,2214.46,4,0.3,740,21507.5,0,12.75,36,722.09,25,4,28945.92,8141.82,5,0,6,15.0,0.0004054054054054054,771.0,51.0,0.7955223880597015,709.0,0.8032649877423669,101.0,3.8249999999999997,736.0,4,4.68,0.7987770193401593,752.75,0.8776119402985074,776.0,58.03921568627451,704.0,0.8967320261437909,0.8830357142857143,0.8046796862662525,9.0,55519.5,1.7999999999999998,8683.776,0.7330357142857142,-739.7,222.0,0.09000000000003183,79,2035.455,0.9180423355001328,3.5552149273749603,858.0,0.876205989224408,48850.92,1.2,7236.48,0,740.0,0.7411764705882353,7381.533333333334,9.299999999999999,727.25,12.289134328358209,-35.7,10.765,0.8676052332195677,369.07666666666665,7.0
62,2,1,43860.46,3655.04,1,0.068,654,5367.39,5,15.36,36,187.01,3,6,35033.42,3425.86,1,0,1,16.0,0.00010397553516819572,716.0,244.0,0.3356164383561644,592.0,0.3543570314241141,754.0,1.04448,648.0,1,6.94,0.3500697350069735,669.36,0.1589041095890411,690.0,42.578125,618.0,0.31005379335930255,0.3003140855279053,0.3544770226877928,11.0,78893.88,0.068,2382.27256,0.18156559555448176,-653.932,44.472,0.009999999999990905,22,570.9766666666667,1.2519605565200316,10.22616802788205,5217.0,0.13765690376569037,3425.86,0.40800000000000003,5838.903333333333,17,654.0,0.17705434984232982,53750.58823529411,4.216,638.64,12.168630136986302,-35.932,13.105,0.14365411436541142,3655.04,18.0
49,0,1,40473.64,3372.8,4,0.183,811,34339.8,7,8.1,36,1077.67,23,1,48838.63,46256.37,1,0,1,15.0,0.00022564734895191122,860.0,53.0,0.9707446808510638,762.0,0.9667257225113498,16.0,1.4823,810.0,4,3.81,0.9725036179450073,819.1,0.5638297872340425,847.0,100.12345679012346,775.0,0.9616954182897421,0.9603769026334863,0.971416539453598,9.0,89312.26999999999,0.183,8937.46929,0.6588547958444069,-810.817,148.413,0.6700000000000728,329,46256.37,0.8287218539913999,1.0558249598920104,1159.0,0.5626029654036244,46256.37,0.183,48838.63,45,811.0,0.6462622890001855,18430.601092896177,8.967,802.9,12.465265957446807,-35.817,9.53,0.5694645441389291,3372.8,3.0
67,2,0,17693.27,1474.44,0,0.06,849,4135.04,6,10.15,36,133.72,23,6,27472.3,7614.3,2,0,2,15.0,7.06713780918728e-05,916.0,19.0,0.9922480620155039,782.0,0.9937597503900156,7.0,0.609,843.0,0,3.81,0.9933751743375174,859.15,0.10723514211886305,885.0,83.64532019704433,813.0,0.9932599202582115,0.9934519155590305,0.9928409748907723,10.0,45165.57,0.12,1648.338,0.1320367474589523,-848.94,50.94,0.7199999999999989,330,1269.05,0.6440403606541862,3.607987602274667,367.0,0.11891480730223124,15228.6,0.36,4578.716666666666,28,849.0,0.11723941522688437,24574.0,4.02,838.85,12.448139534883722,-35.94,9.53,0.11471408647140864,737.22,5.0
70,0,1,156192.45,13016.04,1,0.189,588,18477.23,5,12.19,60,412.79,26,2,202472.08,90501.25,1,0,1,16.0,0.0003214285714285714,658.0,231.0,0.10398860398860399,518.0,0.09937991363082715,209.0,2.30391,586.0,1,8.89,0.09449760765550239,600.19,0.6196581196581197,648.0,48.23625922887613,528.0,0.08291597106288258,0.07501812031891761,0.09780491656577354,11.0,358664.53,0.189,38267.223119999995,0.678183136023194,-587.811,111.132,0.7900000000000205,331,45250.625,0.7714271024429641,2.23722965152415,5217.0,0.5893305439330544,90501.25,0.378,101236.04,74,588.0,0.6668521610090892,68867.93650793651,13.23,575.81,12.656923076923077,-59.811,14.09,0.5927033492822966,13016.04,7.0
58,0,1,21578.91,1798.24,1,0.28,788,16359.61,4,10.69,36,533.19,9,7,29989.29,26573.39,2,0,3,16.0,0.00035532994923857873,846.0,239.0,0.9454022988505747,730.0,0.9350570258000221,378.0,2.9932000000000003,781.0,1,4.4,0.931344696969697,798.69,0.8218390804597702,824.0,73.71375116931712,752.0,0.948072906778052,0.9454413191076625,0.9407538032320892,11.0,51568.2,0.8400000000000001,8397.0012,0.8256547041707081,-787.72,220.64000000000001,0.19000000000005457,120,3796.1985714285715,0.7195538807354225,1.1285458874460503,5217.0,0.8361204013377926,79720.17,1.9600000000000002,4284.184285714286,51,788.0,0.8465919878488704,6422.285714285714,16.240000000000002,777.31,12.455574712643678,-35.72,10.86,0.828125,599.4133333333333,7.0
43,2,2,51636.37,4303.03,2,0.03,665,10518.37,2,15.56,36,367.51,3,5,58982.14,42606.43,1,0,1,13.0,4.511278195488722e-05,708.0,13.0,0.41348600508905853,622.0,0.41430800089146425,43.0,0.4668,660.0,2,6.94,0.4027738465893009,680.56,0.027989821882951654,701.0,42.73778920308483,629.0,0.3657948432572807,0.360111137956028,0.4151971363899563,9.0,110618.51000000001,0.03,1769.4642,0.040347910123218166,-664.97,19.95,0.5099999999999909,135,8521.286,0.8754577233040375,1.3843483248889898,145.0,0.033529411764705884,42606.43,0.15,11796.428,26,665.0,0.037840845854201444,143434.33333333334,1.29,649.44,12.52730279898219,-35.97,13.105,0.03297480894424002,4303.03,23.0
38,0,0,59627.57,4968.96,2,0.239,627,19930.93,3,11.91,60,442.45,5,8,63343.3,59727.29,1,0,2,13.0,0.0003811802232854864,665.0,13.0,0.29654255319148937,589.0,0.22339718746539697,47.0,2.8464899999999997,619.0,2,6.94,0.22854973424449507,638.91,0.7726063829787234,687.0,52.6448362720403,567.0,0.19680949731033204,0.21022283033620015,0.22685160814865504,9.0,122970.87,0.478,15139.0487,0.7764855355746677,-626.761,149.85299999999998,0.44999999999998863,106,7465.91125,0.9413398102088144,1.0605420068447773,237.0,0.7546268656716418,119454.58,1.912,7917.9125,83,627.0,0.8032832498608793,20790.627615062764,9.081999999999999,615.09,12.6775,-59.761,13.08,0.7350037965072134,2484.48,22.0
68,0,0,109042.74,9086.9,1,0.218,748,19568.37,7,12.09,60,436.18,11,5,99961.46,48768.39,1,0,1,16.0,0.0002914438502673797,816.0,249.0,0.8243243243243243,680.0,0.8305835455652751,437.0,2.63562,743.0,1,5.15,0.8402207755448627,760.09,0.6216216216216216,808.0,61.86931348221671,688.0,0.801521053607865,0.7995892727712007,0.833947465389272,11.0,209004.2,0.218,21791.598280000002,0.7568253201256342,-747.782,163.064,0.18000000000000682,235,9753.678,1.0908478127470327,2.0497182703796457,3842.0,0.6812191103789127,48768.39,1.09,19992.292,53,748.0,0.7488406603598591,41683.02752293578,14.824,735.91,12.26045945945946,-59.782,10.825,0.6887913954146617,9086.9,12.0
34,0,0,27947.02,2328.92,4,0.141,573,1646.09,1,13.03,60,37.48,21,5,37241.8,26072.25,3,0,4,15.0,0.00024607329842931937,607.0,62.0,0.07671232876712329,539.0,0.06560735245266305,50.0,1.8372299999999997,568.0,4,9.87,0.06495895839230116,586.03,0.42054794520547945,633.0,43.97544128933231,513.0,0.07188221709006928,0.07764705882352942,0.06501026477864925,9.0,65188.82000000001,0.564,5251.0938,0.3480392156862745,-572.859,80.79299999999999,0.4799999999999969,103,5214.45,0.7504207637654463,1.4284075981167719,858.0,0.42234499693063227,104289.0,0.705,7448.360000000001,1,573.0,0.3716801385681293,16517.163120567377,4.794,559.97,12.529863013698629,-59.859,14.855,0.42103028587602603,582.23,8.0
27,0,0,40656.01,3388.0,1,0.062,628,9063.63,6,15.71,36,317.35,3,4,49113.06,34485.64,2,0,2,16.0,9.872611464968153e-05,655.0,226.0,0.2619760479041916,601.0,0.227494186690289,754.0,0.97402,624.0,1,6.94,0.22852673492605233,643.71,0.1347305389221557,664.0,39.97453851050286,592.0,0.2231820770837289,0.2150117279124316,0.23095751960835922,11.0,89769.07,0.124,3045.00972,0.13946442533229086,-627.938,38.936,0.35000000000002274,4,8621.41,0.8278044577145062,1.4241597372123584,3842.0,0.12753549695740365,68971.28,0.248,12278.265,60,628.0,0.1238845642680843,54645.16129032258,1.674,612.29,12.379550898203593,-35.938,13.105,0.1220136518771331,1694.0,22.0
